Date, Time, Open, High, Low, Last, Volume, # of Trades, OHLC Avg, HLC Avg, HL Avg, Bid Vol, Ask Vol, Keltner Average, Top, Bottom
2016/7/28, 10:09:44.35, 2161.25, 2161.75, 2161.00, 2161.50, 3331, 1000, 2161.38, 2161.42, 2161.38, 1615, 1716, 2161.21, 2163.11, 2159.32
2016/7/28, 10:10:40.34, 2161.50, 2161.50, 2160.50, 2160.50, 3479, 1000, 2161.00, 2160.83, 2161.00, 2208, 1271, 2161.15, 2163.07, 2159.22
2016/7/28, 10:11:35.138, 2160.50, 2160.75, 2159.75, 2159.75, 2797, 1000, 2160.19, 2160.08, 2160.25, 1796, 1001, 2161.01, 2162.97, 2159.05
2016/7/28, 10:12:09.4, 2160.00, 2160.25, 2159.75, 2160.00, 2969, 1000, 2160.00, 2160.00, 2160.00, 1376, 1593, 2160.92, 2162.79, 2159.04
2016/7/28, 10:13:06.17, 2160.00, 2160.25, 2159.25, 2159.25, 3066, 1000, 2159.69, 2159.58, 2159.75, 2461, 605, 2160.76, 2162.67, 2158.84
2016/7/28, 10:13:59.64, 2159.25, 2159.50, 2158.25, 2158.25, 2840, 1000, 2158.81, 2158.67, 2158.88, 2178, 662, 2160.52, 2162.52, 2158.51
2016/7/28, 10:14:14.9, 2158.25, 2158.25, 2157.50, 2157.50, 2847, 1000, 2157.88, 2157.75, 2157.88, 2048, 799, 2160.23, 2162.20, 2158.26
2016/7/28, 10:14:25.28, 2157.50, 2157.50, 2156.75, 2157.25, 3138, 1000, 2157.25, 2157.17, 2157.13, 1487, 1651, 2159.95, 2161.89, 2158.00
2016/7/28, 10:14:39.69, 2157.25, 2157.50, 2156.25, 2156.25, 3219, 1000, 2156.81, 2156.67, 2156.88, 2014, 1205, 2159.60, 2161.63, 2157.56
2016/7/28, 10:14:53.11, 2156.25, 2157.00, 2156.00, 2156.75, 3662, 1000, 2156.50, 2156.58, 2156.50, 1588, 2074, 2159.32, 2161.38, 2157.27
2016/7/28, 10:15:12.15, 2156.75, 2157.25, 2156.50, 2156.50, 3101, 1000, 2156.75, 2156.75, 2156.88, 1668, 1433, 2159.06, 2161.07, 2157.04
2016/7/28, 10:15:51.78, 2156.50, 2156.50, 2155.25, 2155.50, 3141, 1000, 2155.94, 2155.75, 2155.88, 2267, 874, 2158.72, 2160.81, 2156.62
2016/7/28, 10:16:08.142, 2155.50, 2156.25, 2155.25, 2155.75, 3171, 1000, 2155.69, 2155.75, 2155.75, 1343, 1828, 2158.43, 2160.55, 2156.32
2016/7/28, 10:16:38.75, 2155.75, 2156.25, 2155.50, 2156.00, 4484, 1000, 2155.88, 2155.92, 2155.88, 2153, 2331, 2158.20, 2160.27, 2156.13
2016/7/28, 10:16:57.12, 2156.00, 2156.50, 2155.75, 2156.25, 3938, 1000, 2156.13, 2156.17, 2156.13, 2256, 1682, 2158.02, 2160.05, 2155.99
2016/7/28, 10:17:20.41, 2156.50, 2156.50, 2155.75, 2156.00, 3618, 1000, 2156.19, 2156.08, 2156.13, 1876, 1742, 2157.82, 2159.82, 2155.83
2016/7/28, 10:18:13.14, 2156.00, 2156.50, 2155.75, 2156.00, 3306, 1000, 2156.06, 2156.08, 2156.13, 1449, 1857, 2157.65, 2159.62, 2155.68
2016/7/28, 10:19:08.100, 2156.00, 2156.50, 2155.75, 2156.00, 3488, 1000, 2156.06, 2156.08, 2156.13, 1456, 2032, 2157.49, 2159.43, 2155.56
2016/7/28, 10:20:06.55, 2156.00, 2156.50, 2155.75, 2155.75, 3414, 1000, 2156.00, 2156.00, 2156.13, 2206, 1208, 2157.33, 2159.24, 2155.41
2016/7/28, 10:20:39.110, 2155.75, 2156.50, 2155.75, 2155.75, 3375, 1000, 2155.94, 2156.00, 2156.13, 1721, 1654, 2157.18, 2159.07, 2155.29
2016/7/28, 10:21:33.30, 2155.75, 2156.00, 2155.50, 2155.50, 4022, 1000, 2155.69, 2155.67, 2155.75, 2227, 1795, 2157.02, 2158.83, 2155.20
2016/7/28, 10:21:54.6, 2155.75, 2156.75, 2155.50, 2156.75, 3015, 1000, 2156.19, 2156.33, 2156.13, 845, 2170, 2156.99, 2158.91, 2155.08
2016/7/28, 10:23:07.76, 2156.75, 2157.50, 2156.75, 2157.25, 2967, 1000, 2157.06, 2157.17, 2157.13, 1126, 1841, 2157.02, 2158.91, 2155.13
2016/7/28, 10:23:30.5, 2157.25, 2157.75, 2157.25, 2157.25, 2976, 1000, 2157.38, 2157.42, 2157.50, 1320, 1656, 2157.04, 2158.85, 2155.22
2016/7/28, 10:24:19.62, 2157.25, 2157.50, 2156.75, 2157.00, 3499, 1000, 2157.13, 2157.08, 2157.13, 1983, 1516, 2157.04, 2158.84, 2155.23
2016/7/28, 10:25:07.99, 2157.00, 2157.75, 2156.75, 2157.25, 3178, 1000, 2157.19, 2157.25, 2157.25, 1131, 2047, 2157.06, 2158.90, 2155.21
2016/7/28, 10:25:57.45, 2157.25, 2157.50, 2157.00, 2157.50, 2893, 1000, 2157.31, 2157.33, 2157.25, 1486, 1407, 2157.10, 2158.87, 2155.32
2016/7/28, 10:27:43.0, 2157.25, 2157.50, 2156.00, 2156.25, 2605, 1000, 2156.75, 2156.58, 2156.75, 1508, 1097, 2157.02, 2158.95, 2155.08
2016/7/28, 10:28:33.20, 2156.25, 2157.75, 2156.25, 2157.50, 2833, 1000, 2156.94, 2157.17, 2157.00, 982, 1851, 2157.06, 2159.14, 2154.98
2016/7/28, 10:30:00.156, 2157.50, 2158.00, 2157.50, 2157.50, 3305, 1000, 2157.63, 2157.67, 2157.75, 1612, 1693, 2157.10, 2159.09, 2155.12
2016/7/28, 10:30:22.40, 2157.50, 2157.50, 2156.50, 2156.50, 3504, 1000, 2157.00, 2156.83, 2157.00, 1928, 1576, 2157.05, 2159.06, 2155.04
2016/7/28, 10:30:53.42, 2156.50, 2157.25, 2156.00, 2157.00, 2943, 1000, 2156.69, 2156.75, 2156.63, 1352, 1591, 2157.04, 2159.13, 2154.95
2016/7/28, 10:31:34.64, 2157.00, 2157.25, 2156.50, 2157.00, 2653, 1000, 2156.94, 2156.92, 2156.88, 1272, 1381, 2157.04, 2159.09, 2154.99
2016/7/28, 10:33:18.40, 2157.00, 2157.50, 2156.50, 2157.00, 3062, 1000, 2157.00, 2157.00, 2157.00, 1595, 1467, 2157.03, 2159.10, 2154.97
2016/7/28, 10:34:36.17, 2157.00, 2157.25, 2156.75, 2157.00, 2823, 1000, 2157.00, 2157.00, 2157.00, 1236, 1587, 2157.03, 2159.01, 2155.06
2016/7/28, 10:35:54.16, 2157.00, 2157.25, 2156.00, 2156.25, 3080, 1000, 2156.63, 2156.50, 2156.63, 1584, 1496, 2156.96, 2159.02, 2154.90
2016/7/28, 10:36:49.39, 2156.25, 2156.50, 2155.50, 2155.50, 2826, 1000, 2155.94, 2155.83, 2156.00, 1588, 1238, 2156.82, 2158.90, 2154.74
2016/7/28, 10:37:42.192, 2155.50, 2155.75, 2154.75, 2155.00, 3392, 1000, 2155.25, 2155.17, 2155.25, 2430, 962, 2156.65, 2158.74, 2154.55
2016/7/28, 10:37:49.113, 2155.00, 2155.25, 2154.25, 2154.50, 3621, 1000, 2154.75, 2154.67, 2154.75, 2364, 1257, 2156.44, 2158.55, 2154.33
2016/7/28, 10:38:05.195, 2154.50, 2155.00, 2154.25, 2154.75, 2750, 1000, 2154.63, 2154.67, 2154.63, 1335, 1415, 2156.28, 2158.35, 2154.21
2016/7/28, 10:38:49.38, 2154.75, 2155.00, 2154.25, 2154.50, 3533, 1000, 2154.63, 2154.58, 2154.63, 1871, 1662, 2156.11, 2158.14, 2154.08
2016/7/28, 10:39:38.0, 2154.50, 2155.75, 2154.50, 2155.75, 3060, 1000, 2155.13, 2155.33, 2155.13, 837, 2223, 2156.08, 2158.18, 2153.97
2016/7/28, 10:40:11.68, 2155.75, 2156.25, 2155.50, 2156.25, 3179, 1000, 2155.94, 2156.00, 2155.88, 1105, 2074, 2156.09, 2158.16, 2154.03
2016/7/28, 10:40:33.142, 2156.00, 2156.25, 2155.00, 2155.00, 3125, 1000, 2155.56, 2155.42, 2155.63, 1909, 1216, 2155.99, 2158.13, 2153.85
2016/7/28, 10:41:41.3, 2155.00, 2156.00, 2154.75, 2155.75, 3096, 1000, 2155.38, 2155.50, 2155.38, 1496, 1600, 2155.97, 2158.17, 2153.76
2016/7/28, 10:42:30.55, 2155.75, 2155.75, 2155.00, 2155.50, 3139, 1000, 2155.50, 2155.42, 2155.38, 1529, 1610, 2155.92, 2158.08, 2153.77
2016/7/28, 10:43:17.34, 2155.50, 2156.50, 2155.25, 2156.25, 3008, 1000, 2155.88, 2156.00, 2155.88, 1042, 1966, 2155.95, 2158.17, 2153.73
2016/7/28, 10:44:29.44, 2156.25, 2157.00, 2156.00, 2156.75, 3031, 1000, 2156.50, 2156.58, 2156.50, 1231, 1800, 2156.03, 2158.25, 2153.80
2016/7/28, 10:45:12.31, 2156.75, 2156.75, 2156.00, 2156.25, 3805, 1000, 2156.44, 2156.33, 2156.38, 2325, 1480, 2156.05, 2158.22, 2153.88
2016/7/28, 10:45:44.9, 2156.25, 2156.50, 2155.50, 2155.75, 3548, 1000, 2156.00, 2155.92, 2156.00, 1819, 1729, 2156.02, 2158.20, 2153.84
2016/7/28, 10:46:41.25, 2155.75, 2157.00, 2155.75, 2157.00, 3266, 1000, 2156.38, 2156.58, 2156.38, 1139, 2127, 2156.11, 2158.36, 2153.87
2016/7/28, 10:48:15.28, 2157.00, 2157.50, 2156.50, 2157.00, 3212, 1000, 2157.00, 2157.00, 2157.00, 1122, 2090, 2156.20, 2158.44, 2153.96
2016/7/28, 10:48:52.21, 2157.00, 2157.00, 2156.00, 2156.50, 3060, 1000, 2156.63, 2156.50, 2156.50, 1487, 1573, 2156.23, 2158.47, 2153.98
2016/7/28, 10:50:03.24, 2156.50, 2156.75, 2155.25, 2155.25, 3483, 1000, 2155.94, 2155.75, 2156.00, 2361, 1122, 2156.13, 2158.49, 2153.78
2016/7/28, 10:51:28.87, 2155.25, 2156.00, 2155.00, 2155.75, 2937, 1000, 2155.50, 2155.58, 2155.50, 1397, 1540, 2156.10, 2158.44, 2153.75
2016/7/28, 10:52:38.67, 2155.75, 2156.50, 2155.50, 2156.00, 2924, 1000, 2155.94, 2156.00, 2156.00, 1224, 1700, 2156.09, 2158.43, 2153.75
2016/7/28, 10:54:13.7, 2156.00, 2156.25, 2155.00, 2155.00, 2977, 1000, 2155.56, 2155.42, 2155.63, 1701, 1276, 2155.98, 2158.37, 2153.60
2016/7/28, 10:55:23.8, 2155.00, 2155.25, 2154.50, 2154.50, 3323, 1000, 2154.81, 2154.75, 2154.88, 2088, 1235, 2155.84, 2158.16, 2153.53
2016/7/28, 10:55:44.44, 2154.50, 2154.75, 2154.00, 2154.25, 3192, 1000, 2154.38, 2154.33, 2154.38, 1995, 1197, 2155.69, 2157.94, 2153.44
2016/7/28, 10:56:01.77, 2154.25, 2154.75, 2154.00, 2154.25, 3223, 1000, 2154.31, 2154.33, 2154.38, 1876, 1347, 2155.55, 2157.75, 2153.36
2016/7/28, 10:56:30.31, 2154.25, 2154.75, 2153.50, 2153.50, 3405, 1000, 2154.00, 2153.92, 2154.13, 2446, 959, 2155.36, 2157.62, 2153.10
2016/7/28, 10:56:50.131, 2153.50, 2155.00, 2153.50, 2154.75, 3372, 1000, 2154.19, 2154.42, 2154.25, 1073, 2299, 2155.30, 2157.67, 2152.93
2016/7/28, 10:57:25.43, 2154.75, 2155.25, 2154.50, 2155.25, 3787, 1000, 2154.94, 2155.00, 2154.88, 1582, 2205, 2155.30, 2157.60, 2153.00
2016/7/28, 10:57:52.311, 2155.25, 2155.50, 2154.75, 2154.75, 3530, 1000, 2155.06, 2155.00, 2155.13, 2041, 1489, 2155.24, 2157.48, 2153.00
2016/7/28, 10:58:19.72, 2154.75, 2156.00, 2154.50, 2155.50, 3294, 1000, 2155.19, 2155.33, 2155.25, 1278, 2016, 2155.27, 2157.62, 2152.92
2016/7/28, 10:58:59.7, 2155.50, 2155.75, 2154.00, 2154.50, 3417, 1000, 2154.94, 2154.75, 2154.88, 2287, 1130, 2155.20, 2157.71, 2152.68
2016/7/28, 10:59:41.1, 2154.25, 2155.50, 2154.00, 2155.50, 3355, 1000, 2154.81, 2155.00, 2154.75, 1123, 2232, 2155.22, 2157.82, 2152.63
2016/7/28, 11:00:21.54, 2155.50, 2155.75, 2154.50, 2154.75, 3628, 1000, 2155.13, 2155.00, 2155.13, 1818, 1810, 2155.18, 2157.80, 2152.56
2016/7/28, 11:01:10.0, 2154.75, 2155.75, 2154.75, 2155.50, 3193, 1000, 2155.19, 2155.33, 2155.25, 1416, 1777, 2155.21, 2157.79, 2152.63
2016/7/28, 11:02:10.37, 2155.50, 2156.25, 2155.00, 2156.00, 2773, 1000, 2155.69, 2155.75, 2155.63, 962, 1811, 2155.28, 2157.89, 2152.68
2016/7/28, 11:03:08.62, 2156.00, 2156.00, 2154.75, 2154.75, 3069, 1000, 2155.38, 2155.17, 2155.38, 1888, 1181, 2155.23, 2157.86, 2152.61
2016/7/28, 11:04:23.60, 2154.75, 2155.75, 2154.50, 2155.50, 2921, 1000, 2155.13, 2155.25, 2155.13, 1468, 1453, 2155.26, 2157.90, 2152.61
2016/7/28, 11:05:52.80, 2155.50, 2155.75, 2154.75, 2155.00, 3171, 1000, 2155.25, 2155.17, 2155.25, 1689, 1482, 2155.23, 2157.84, 2152.63
2016/7/28, 11:07:03.56, 2155.00, 2155.25, 2154.75, 2155.00, 3237, 1000, 2155.00, 2155.00, 2155.00, 1934, 1303, 2155.21, 2157.67, 2152.76
2016/7/28, 11:07:51.13, 2155.00, 2155.75, 2155.00, 2155.25, 2760, 1000, 2155.25, 2155.33, 2155.38, 1319, 1441, 2155.22, 2157.60, 2152.84
2016/7/28, 11:09:17.54, 2155.25, 2155.50, 2154.25, 2154.50, 2917, 1000, 2154.88, 2154.75, 2154.88, 1686, 1231, 2155.15, 2157.57, 2152.72
2016/7/28, 11:10:23.82, 2154.50, 2154.75, 2153.75, 2154.25, 2877, 1000, 2154.31, 2154.25, 2154.25, 1491, 1386, 2155.06, 2157.47, 2152.66
2016/7/28, 11:11:17.27, 2154.25, 2155.00, 2154.25, 2155.00, 3361, 1000, 2154.63, 2154.75, 2154.63, 1790, 1571, 2155.06, 2157.39, 2152.72
2016/7/28, 11:12:22.10, 2155.00, 2156.00, 2155.00, 2155.50, 3010, 1000, 2155.38, 2155.50, 2155.50, 1102, 1908, 2155.10, 2157.42, 2152.77
2016/7/28, 11:13:32.43, 2155.50, 2156.00, 2155.25, 2155.50, 3712, 1000, 2155.56, 2155.58, 2155.63, 1901, 1811, 2155.14, 2157.40, 2152.88
2016/7/28, 11:14:13.5, 2155.50, 2156.00, 2155.00, 2155.75, 3491, 1000, 2155.56, 2155.58, 2155.50, 1380, 2111, 2155.20, 2157.46, 2152.93
2016/7/28, 11:15:23.58, 2155.75, 2156.25, 2155.50, 2156.00, 3364, 1000, 2155.88, 2155.92, 2155.88, 1505, 1859, 2155.27, 2157.48, 2153.07
2016/7/28, 11:16:29.2, 2156.00, 2156.75, 2156.00, 2156.50, 2979, 1000, 2156.31, 2156.42, 2156.38, 1117, 1862, 2155.39, 2157.54, 2153.24
2016/7/28, 11:16:59.18, 2156.50, 2156.50, 2156.00, 2156.25, 3397, 1000, 2156.31, 2156.25, 2156.25, 1773, 1624, 2155.47, 2157.52, 2153.42
2016/7/28, 11:18:00.25, 2156.25, 2157.25, 2156.00, 2157.25, 3629, 1000, 2156.69, 2156.83, 2156.63, 977, 2652, 2155.64, 2157.77, 2153.52
2016/7/28, 11:19:01.196, 2157.25, 2157.25, 2156.00, 2156.50, 3238, 1000, 2156.75, 2156.58, 2156.63, 1953, 1285, 2155.72, 2157.92, 2153.53
2016/7/28, 11:20:02.43, 2156.50, 2157.25, 2156.25, 2157.00, 3483, 1000, 2156.75, 2156.83, 2156.75, 1506, 1977, 2155.84, 2158.04, 2153.64
2016/7/28, 11:21:06.23, 2157.00, 2157.50, 2157.00, 2157.25, 3468, 1000, 2157.19, 2157.25, 2157.25, 1601, 1867, 2155.98, 2158.07, 2153.89
2016/7/28, 11:22:15.72, 2157.25, 2157.25, 2156.75, 2157.00, 3986, 1000, 2157.06, 2157.00, 2157.00, 1934, 2052, 2156.08, 2158.07, 2154.08
2016/7/28, 11:23:28.0, 2157.00, 2157.75, 2157.00, 2157.25, 3728, 1000, 2157.25, 2157.33, 2157.38, 1493, 2235, 2156.19, 2158.15, 2154.22
2016/7/28, 11:25:01.19, 2157.25, 2157.25, 2156.50, 2157.00, 3210, 1000, 2157.00, 2156.92, 2156.88, 1861, 1349, 2156.26, 2158.20, 2154.33
2016/7/28, 11:26:33.6, 2157.00, 2157.75, 2157.00, 2157.25, 3648, 1000, 2157.25, 2157.33, 2157.38, 1818, 1830, 2156.36, 2158.27, 2154.45
2016/7/28, 11:27:43.20, 2157.25, 2157.75, 2156.75, 2157.50, 3233, 1000, 2157.31, 2157.33, 2157.25, 1476, 1757, 2156.47, 2158.41, 2154.52
2016/7/28, 11:29:06.10, 2157.50, 2157.75, 2157.00, 2157.25, 3337, 1000, 2157.38, 2157.33, 2157.38, 1620, 1717, 2156.54, 2158.46, 2154.62
2016/7/28, 11:30:23.16, 2157.25, 2158.00, 2157.00, 2157.75, 3399, 1000, 2157.50, 2157.58, 2157.50, 1348, 2051, 2156.66, 2158.61, 2154.70
2016/7/28, 11:31:53.57, 2157.75, 2157.75, 2156.75, 2157.00, 3377, 1000, 2157.31, 2157.17, 2157.25, 1734, 1643, 2156.69, 2158.67, 2154.71
2016/7/28, 11:33:00.36, 2157.00, 2157.00, 2156.00, 2156.50, 3574, 1000, 2156.63, 2156.50, 2156.50, 2177, 1397, 2156.67, 2158.68, 2154.66
2016/7/28, 11:33:58.0, 2156.50, 2156.50, 2155.00, 2155.00, 3436, 1000, 2155.75, 2155.50, 2155.75, 2414, 1022, 2156.51, 2158.66, 2154.37
2016/7/28, 11:34:39.2, 2155.00, 2155.25, 2154.50, 2154.75, 3506, 1000, 2154.88, 2154.83, 2154.88, 1732, 1774, 2156.34, 2158.44, 2154.24
2016/7/28, 11:35:04.29, 2154.75, 2155.75, 2154.50, 2155.50, 3793, 1000, 2155.13, 2155.25, 2155.13, 1666, 2127, 2156.26, 2158.44, 2154.09
2016/7/28, 11:35:37.22, 2155.50, 2155.75, 2154.75, 2155.25, 3443, 1000, 2155.31, 2155.25, 2155.25, 1742, 1701, 2156.17, 2158.35, 2153.99
2016/7/28, 11:36:35.6, 2155.25, 2156.00, 2155.00, 2155.25, 3367, 1000, 2155.38, 2155.42, 2155.50, 1598, 1769, 2156.08, 2158.27, 2153.89
2016/7/28, 11:38:46.5, 2155.25, 2156.00, 2155.00, 2155.50, 3902, 1000, 2155.44, 2155.50, 2155.50, 1788, 2114, 2156.02, 2158.22, 2153.83
2016/7/28, 11:40:18.45, 2155.50, 2155.75, 2155.00, 2155.50, 4301, 1000, 2155.44, 2155.42, 2155.38, 2202, 2099, 2155.97, 2158.12, 2153.83
2016/7/28, 11:41:40.17, 2155.50, 2156.25, 2155.50, 2156.00, 3758, 1000, 2155.81, 2155.92, 2155.88, 1617, 2141, 2155.98, 2158.07, 2153.88
2016/7/28, 11:44:14.8, 2156.00, 2157.00, 2156.00, 2156.50, 3287, 1000, 2156.38, 2156.50, 2156.50, 1398, 1889, 2156.03, 2158.14, 2153.92
2016/7/28, 11:45:48.28, 2156.50, 2157.50, 2156.25, 2157.50, 3054, 1000, 2156.94, 2157.08, 2156.88, 1325, 1729, 2156.17, 2158.35, 2153.99
2016/7/28, 11:47:40.10, 2157.50, 2158.00, 2157.25, 2157.75, 3820, 1000, 2157.63, 2157.67, 2157.63, 1548, 2272, 2156.32, 2158.45, 2154.19
2016/7/28, 11:49:23.43, 2157.75, 2158.00, 2157.25, 2157.25, 3168, 1000, 2157.56, 2157.50, 2157.63, 1640, 1528, 2156.41, 2158.50, 2154.32
2016/7/28, 11:50:35.50, 2157.25, 2157.50, 2157.00, 2157.50, 3451, 1000, 2157.31, 2157.33, 2157.25, 1653, 1798, 2156.51, 2158.50, 2154.52
2016/7/28, 11:52:44.17, 2157.50, 2158.00, 2157.25, 2157.25, 4125, 1000, 2157.50, 2157.50, 2157.63, 2267, 1858, 2156.58, 2158.54, 2154.62
2016/7/28, 11:54:32.56, 2157.25, 2158.25, 2157.25, 2158.25, 3553, 1000, 2157.75, 2157.92, 2157.75, 1184, 2369, 2156.74, 2158.73, 2154.75
2016/7/28, 11:56:04.195, 2158.25, 2158.50, 2157.50, 2158.00, 3284, 1000, 2158.06, 2158.00, 2158.00, 1896, 1388, 2156.86, 2158.88, 2154.84
2016/7/28, 11:57:20.42, 2158.00, 2158.50, 2157.75, 2157.75, 3618, 1000, 2158.00, 2158.00, 2158.13, 1813, 1805, 2156.94, 2158.93, 2154.96
2016/7/28, 11:59:13.26, 2157.75, 2158.25, 2157.50, 2157.75, 3093, 1000, 2157.81, 2157.83, 2157.88, 1766, 1327, 2157.02, 2158.98, 2155.07
2016/7/28, 12:01:12.6, 2157.75, 2158.25, 2157.75, 2158.00, 3336, 1000, 2157.94, 2158.00, 2158.00, 1590, 1746, 2157.11, 2158.99, 2155.24
2016/7/28, 12:03:29.33, 2158.00, 2158.50, 2157.75, 2158.25, 3303, 1000, 2158.13, 2158.17, 2158.13, 1612, 1691, 2157.22, 2159.08, 2155.37
2016/7/28, 12:06:31.10, 2158.25, 2158.25, 2157.25, 2158.00, 3680, 1000, 2157.94, 2157.83, 2157.75, 2355, 1325, 2157.30, 2159.19, 2155.40
2016/7/28, 12:07:08.23, 2158.00, 2158.00, 2157.50, 2157.75, 3746, 1000, 2157.81, 2157.75, 2157.75, 2071, 1675, 2157.34, 2159.16, 2155.52
2016/7/28, 12:08:32.16, 2157.75, 2158.25, 2157.50, 2158.00, 3590, 1000, 2157.88, 2157.92, 2157.88, 2225, 1365, 2157.40, 2159.21, 2155.60
2016/7/28, 12:10:23.12, 2158.00, 2158.75, 2157.75, 2158.50, 3379, 1000, 2158.25, 2158.33, 2158.25, 1454, 1925, 2157.51, 2159.35, 2155.66
2016/7/28, 12:12:22.111, 2158.50, 2159.25, 2158.25, 2159.00, 3258, 1000, 2158.75, 2158.83, 2158.75, 995, 2263, 2157.65, 2159.54, 2155.76
2016/7/28, 12:13:24.36, 2159.00, 2159.25, 2158.50, 2159.00, 3108, 1000, 2158.94, 2158.92, 2158.88, 1779, 1329, 2157.78, 2159.65, 2155.91
2016/7/28, 12:15:36.0, 2159.00, 2159.00, 2158.50, 2158.75, 3202, 1000, 2158.81, 2158.75, 2158.75, 1885, 1317, 2157.87, 2159.66, 2156.08
2016/7/28, 12:18:01.5, 2158.75, 2158.75, 2158.25, 2158.25, 3328, 1000, 2158.50, 2158.42, 2158.50, 2327, 1001, 2157.91, 2159.63, 2156.18
2016/7/28, 12:19:58.112, 2158.25, 2158.50, 2157.50, 2157.75, 2884, 1000, 2158.00, 2157.92, 2158.00, 1745, 1139, 2157.89, 2159.67, 2156.11
2016/7/28, 12:21:42.3, 2157.75, 2158.25, 2157.25, 2157.50, 2971, 1000, 2157.69, 2157.67, 2157.75, 1540, 1431, 2157.85, 2159.68, 2156.03
2016/7/28, 12:23:59.5, 2157.50, 2157.75, 2156.75, 2157.00, 3703, 1000, 2157.25, 2157.17, 2157.25, 2144, 1559, 2157.77, 2159.64, 2155.90
2016/7/28, 12:24:54.56, 2157.00, 2157.25, 2156.25, 2156.50, 4403, 1000, 2156.75, 2156.67, 2156.75, 2991, 1412, 2157.65, 2159.56, 2155.75
2016/7/28, 12:25:19.39, 2156.50, 2157.00, 2156.25, 2156.75, 3498, 1000, 2156.63, 2156.67, 2156.63, 2002, 1496, 2157.57, 2159.45, 2155.68
2016/7/28, 12:27:08.25, 2156.75, 2157.50, 2156.75, 2157.25, 3368, 1000, 2157.06, 2157.17, 2157.13, 2010, 1358, 2157.54, 2159.40, 2155.67
2016/7/28, 12:30:52.56, 2157.25, 2157.50, 2156.75, 2157.25, 3516, 1000, 2157.19, 2157.17, 2157.13, 1870, 1646, 2157.51, 2159.36, 2155.66
2016/7/28, 12:33:33.54, 2157.25, 2157.75, 2156.75, 2157.25, 3756, 1000, 2157.25, 2157.25, 2157.25, 2034, 1722, 2157.48, 2159.37, 2155.60
2016/7/28, 12:35:31.108, 2157.25, 2157.50, 2156.50, 2156.50, 3559, 1000, 2156.94, 2156.83, 2157.00, 1891, 1668, 2157.39, 2159.31, 2155.47
2016/7/28, 12:38:11.99, 2156.50, 2156.50, 2156.00, 2156.25, 4545, 1000, 2156.31, 2156.25, 2156.25, 2628, 1917, 2157.28, 2159.13, 2155.44
2016/7/28, 12:40:03.15, 2156.25, 2157.25, 2156.00, 2157.00, 3519, 1000, 2156.63, 2156.75, 2156.63, 1269, 2250, 2157.25, 2159.20, 2155.31
2016/7/28, 12:42:48.66, 2157.00, 2157.25, 2156.50, 2157.00, 3552, 1000, 2156.94, 2156.92, 2156.88, 1779, 1773, 2157.23, 2159.15, 2155.32
2016/7/28, 12:45:04.13, 2157.00, 2157.50, 2156.75, 2157.25, 3804, 1000, 2157.13, 2157.17, 2157.13, 1573, 2231, 2157.23, 2159.13, 2155.34
2016/7/28, 12:48:37.54, 2157.25, 2158.50, 2157.00, 2158.25, 3443, 1000, 2157.75, 2157.92, 2157.75, 625, 2818, 2157.33, 2159.37, 2155.29
2016/7/28, 12:51:08.2, 2158.25, 2158.25, 2157.00, 2157.50, 3810, 1000, 2157.75, 2157.58, 2157.63, 2003, 1807, 2157.35, 2159.46, 2155.23
2016/7/28, 12:52:28.56, 2157.50, 2158.00, 2157.25, 2157.50, 4266, 1000, 2157.56, 2157.58, 2157.63, 2185, 2081, 2157.36, 2159.44, 2155.29
2016/7/28, 12:55:05.7, 2157.50, 2158.00, 2157.25, 2157.75, 3450, 1000, 2157.63, 2157.67, 2157.63, 1740, 1710, 2157.40, 2159.43, 2155.36
2016/7/28, 12:59:50.27, 2157.75, 2158.00, 2157.25, 2157.75, 3877, 1000, 2157.69, 2157.67, 2157.63, 1848, 2029, 2157.43, 2159.43, 2155.43
2016/7/28, 13:02:22.21, 2157.75, 2159.25, 2157.75, 2159.00, 3366, 1000, 2158.44, 2158.67, 2158.50, 826, 2540, 2157.58, 2159.72, 2155.44
2016/7/28, 13:03:54.293, 2159.00, 2159.25, 2158.50, 2159.00, 3161, 1000, 2158.94, 2158.92, 2158.88, 1615, 1546, 2157.72, 2159.81, 2155.62
2016/7/28, 13:05:15.6, 2159.00, 2159.25, 2158.75, 2159.25, 4156, 1000, 2159.06, 2159.08, 2159.00, 1859, 2297, 2157.86, 2159.86, 2155.87
2016/7/28, 13:07:59.128, 2159.25, 2159.50, 2158.75, 2159.25, 3655, 1000, 2159.19, 2159.17, 2159.13, 1523, 2132, 2157.99, 2159.96, 2156.03
2016/7/28, 13:09:19.0, 2159.25, 2159.75, 2159.00, 2159.75, 3677, 1000, 2159.44, 2159.50, 2159.38, 1850, 1827, 2158.16, 2160.10, 2156.22
2016/7/28, 13:12:26.14, 2159.75, 2160.00, 2159.25, 2159.25, 3639, 1000, 2159.56, 2159.50, 2159.63, 2117, 1522, 2158.27, 2160.18, 2156.35
2016/7/28, 13:15:29.0, 2159.25, 2160.00, 2159.25, 2159.75, 3889, 1000, 2159.56, 2159.67, 2159.63, 1653, 2236, 2158.41, 2160.30, 2156.52
2016/7/28, 13:19:28.4, 2159.75, 2160.50, 2159.75, 2160.00, 4627, 1000, 2160.00, 2160.08, 2160.13, 1720, 2907, 2158.56, 2160.43, 2156.69
