Date, Time, Open, High, Low, Last, Volume, # of Trades, OHLC Avg, HLC Avg, HL Avg, Bid Vol, Ask Vol, Keltner Average, Top, Bottom, Volume
2016/5/9, 04:15:00.0, 2051.50, 2052.50, 2051.00, 2052.00, 1694, 876, 2051.75, 2051.83, 2051.75, 854, 840, 2052.28, 2055.93, 2048.63, 1694
2016/5/9, 04:20:00.0, 2052.00, 2052.25, 2051.00, 2051.25, 1876, 757, 2051.63, 2051.50, 2051.63, 702, 1174, 2052.18, 2055.74, 2048.62, 1876
2016/5/9, 04:25:00.0, 2051.50, 2053.75, 2051.25, 2053.75, 4336, 1720, 2052.56, 2052.92, 2052.50, 1932, 2404, 2052.33, 2056.10, 2048.56, 4336
2016/5/9, 04:30:00.0, 2053.75, 2055.00, 2053.75, 2055.00, 4189, 1496, 2054.38, 2054.58, 2054.38, 1789, 2400, 2052.59, 2056.26, 2048.91, 4189
2016/5/9, 04:35:00.0, 2054.75, 2055.75, 2054.75, 2055.00, 2431, 1117, 2055.06, 2055.17, 2055.25, 1127, 1304, 2052.82, 2056.35, 2049.28, 2431
2016/5/9, 04:40:00.0, 2055.00, 2055.75, 2054.75, 2055.25, 1654, 703, 2055.19, 2055.25, 2055.25, 774, 880, 2053.05, 2056.45, 2049.64, 1654
2016/5/9, 04:45:00.0, 2055.50, 2057.50, 2055.00, 2057.25, 2709, 1300, 2056.31, 2056.58, 2056.25, 1005, 1704, 2053.45, 2057.07, 2049.82, 2709
2016/5/9, 04:50:00.0, 2057.25, 2058.00, 2056.50, 2057.50, 3975, 1525, 2057.31, 2057.33, 2057.25, 1967, 2008, 2053.83, 2057.43, 2050.23, 3975
2016/5/9, 04:55:00.0, 2057.50, 2058.00, 2057.00, 2057.75, 1448, 641, 2057.56, 2057.58, 2057.50, 705, 743, 2054.21, 2057.67, 2050.74, 1448
2016/5/9, 05:00:00.0, 2058.00, 2058.25, 2057.50, 2057.75, 2069, 836, 2057.88, 2057.83, 2057.88, 870, 1199, 2054.54, 2057.83, 2051.26, 2069
2016/5/9, 05:05:00.0, 2058.00, 2058.75, 2057.75, 2058.75, 1937, 780, 2058.31, 2058.42, 2058.25, 878, 1059, 2054.94, 2058.13, 2051.76, 1937
2016/5/9, 05:10:00.0, 2058.50, 2058.75, 2057.75, 2058.00, 1106, 547, 2058.25, 2058.17, 2058.25, 715, 391, 2055.24, 2058.33, 2052.15, 1106
2016/5/9, 05:15:00.0, 2058.00, 2059.25, 2057.75, 2058.75, 2481, 1124, 2058.44, 2058.58, 2058.50, 827, 1654, 2055.57, 2058.69, 2052.45, 2481
2016/5/9, 05:20:00.0, 2058.75, 2059.50, 2058.25, 2058.25, 1883, 844, 2058.69, 2058.67, 2058.88, 982, 901, 2055.83, 2058.91, 2052.74, 1883
2016/5/9, 05:25:00.0, 2058.25, 2058.50, 2058.00, 2058.25, 862, 405, 2058.25, 2058.25, 2058.25, 343, 519, 2056.06, 2058.95, 2053.16, 862
2016/5/9, 05:30:00.0, 2058.25, 2059.00, 2057.75, 2058.75, 1196, 512, 2058.44, 2058.50, 2058.38, 442, 754, 2056.31, 2059.20, 2053.43, 1196
2016/5/9, 05:35:00.0, 2058.75, 2059.25, 2058.00, 2059.00, 1267, 573, 2058.75, 2058.75, 2058.63, 614, 653, 2056.57, 2059.45, 2053.69, 1267
2016/5/9, 05:40:00.0, 2059.25, 2059.25, 2058.75, 2059.00, 1019, 420, 2059.06, 2059.00, 2059.00, 668, 351, 2056.80, 2059.50, 2054.10, 1019
2016/5/9, 05:45:00.0, 2059.00, 2059.50, 2059.00, 2059.00, 972, 350, 2059.13, 2059.17, 2059.25, 734, 238, 2057.01, 2059.55, 2054.47, 972
2016/5/9, 05:50:00.0, 2059.00, 2059.25, 2058.75, 2058.75, 1062, 475, 2058.94, 2058.92, 2059.00, 600, 462, 2057.18, 2059.58, 2054.77, 1062
2016/5/9, 05:55:00.0, 2058.75, 2059.00, 2058.00, 2058.00, 1828, 711, 2058.44, 2058.33, 2058.50, 1436, 392, 2057.25, 2059.64, 2054.87, 1828
2016/5/9, 06:00:00.0, 2058.25, 2058.25, 2057.50, 2057.50, 1460, 662, 2057.88, 2057.75, 2057.88, 1029, 431, 2057.28, 2059.59, 2054.96, 1460
2016/5/9, 06:05:00.0, 2057.50, 2058.25, 2057.00, 2057.00, 1028, 500, 2057.44, 2057.42, 2057.63, 687, 341, 2057.25, 2059.62, 2054.88, 1028
2016/5/9, 06:10:00.0, 2057.00, 2058.00, 2057.00, 2057.50, 1495, 524, 2057.38, 2057.50, 2057.50, 602, 893, 2057.27, 2059.63, 2054.92, 1495
2016/5/9, 06:15:00.0, 2057.50, 2058.25, 2057.25, 2058.00, 894, 390, 2057.75, 2057.83, 2057.75, 394, 500, 2057.34, 2059.69, 2055.00, 894
2016/5/9, 06:20:00.0, 2058.00, 2058.50, 2057.75, 2058.25, 1438, 526, 2058.13, 2058.17, 2058.13, 369, 1069, 2057.43, 2059.71, 2055.15, 1438
2016/5/9, 06:25:00.0, 2058.25, 2058.50, 2058.00, 2058.50, 2196, 465, 2058.31, 2058.33, 2058.25, 596, 1600, 2057.53, 2059.70, 2055.37, 2196
2016/5/9, 06:30:00.0, 2058.50, 2058.75, 2058.25, 2058.25, 2187, 464, 2058.44, 2058.42, 2058.50, 842, 1345, 2057.60, 2059.66, 2055.54, 2187
2016/5/9, 06:35:00.0, 2058.50, 2058.50, 2058.00, 2058.25, 982, 316, 2058.31, 2058.25, 2058.25, 588, 394, 2057.66, 2059.63, 2055.70, 982
2016/5/9, 06:40:00.0, 2058.25, 2058.25, 2057.50, 2057.75, 1434, 451, 2057.94, 2057.83, 2057.88, 896, 538, 2057.67, 2059.61, 2055.73, 1434
2016/5/9, 06:45:00.0, 2057.75, 2058.00, 2057.25, 2057.50, 1466, 551, 2057.63, 2057.58, 2057.63, 892, 574, 2057.65, 2059.57, 2055.74, 1466
2016/5/9, 06:50:00.0, 2057.25, 2058.00, 2057.25, 2057.75, 1275, 500, 2057.56, 2057.67, 2057.63, 622, 653, 2057.66, 2059.55, 2055.77, 1275
2016/5/9, 06:55:00.0, 2057.75, 2057.75, 2057.50, 2057.50, 366, 205, 2057.63, 2057.58, 2057.63, 233, 133, 2057.65, 2059.41, 2055.89, 366
2016/5/9, 07:00:00.0, 2057.50, 2058.00, 2057.00, 2057.00, 1326, 506, 2057.38, 2057.33, 2057.50, 804, 522, 2057.59, 2059.39, 2055.78, 1326
2016/5/9, 07:05:00.0, 2057.25, 2057.75, 2057.00, 2057.50, 1195, 525, 2057.38, 2057.42, 2057.38, 643, 552, 2057.58, 2059.37, 2055.78, 1195
2016/5/9, 07:10:00.0, 2057.50, 2058.75, 2057.50, 2058.75, 1875, 660, 2058.13, 2058.33, 2058.13, 1004, 871, 2057.69, 2059.59, 2055.79, 1875
2016/5/9, 07:15:00.0, 2058.75, 2059.00, 2058.00, 2058.50, 2155, 846, 2058.56, 2058.50, 2058.50, 1125, 1030, 2057.77, 2059.70, 2055.83, 2155
2016/5/9, 07:20:00.0, 2058.75, 2059.25, 2058.50, 2059.25, 1749, 550, 2058.94, 2059.00, 2058.88, 505, 1244, 2057.91, 2059.82, 2056.00, 1749
2016/5/9, 07:25:00.0, 2059.25, 2059.50, 2059.00, 2059.50, 1701, 622, 2059.31, 2059.33, 2059.25, 981, 720, 2058.06, 2059.89, 2056.23, 1701
2016/5/9, 07:30:00.0, 2059.50, 2059.75, 2058.50, 2058.75, 3063, 949, 2059.13, 2059.00, 2059.13, 1846, 1217, 2058.13, 2060.05, 2056.20, 3063
2016/5/9, 07:35:00.0, 2058.75, 2058.75, 2058.00, 2058.50, 1432, 559, 2058.50, 2058.42, 2058.38, 807, 625, 2058.16, 2060.06, 2056.26, 1432
2016/5/9, 07:40:00.0, 2058.50, 2059.00, 2058.25, 2058.25, 2044, 615, 2058.50, 2058.50, 2058.63, 1388, 656, 2058.17, 2060.05, 2056.29, 2044
2016/5/9, 07:45:00.0, 2058.00, 2058.00, 2057.50, 2057.50, 2636, 894, 2057.75, 2057.67, 2057.75, 1511, 1125, 2058.11, 2059.97, 2056.24, 2636
2016/5/9, 07:50:00.0, 2057.75, 2058.00, 2057.00, 2057.25, 2072, 817, 2057.50, 2057.42, 2057.50, 1180, 892, 2058.02, 2059.93, 2056.12, 2072
2016/5/9, 07:55:00.0, 2057.00, 2057.50, 2057.00, 2057.25, 1645, 678, 2057.19, 2057.25, 2057.25, 578, 1067, 2057.95, 2059.77, 2056.13, 1645
2016/5/9, 08:00:00.0, 2057.25, 2057.25, 2055.50, 2055.75, 3525, 1405, 2056.44, 2056.17, 2056.38, 2382, 1143, 2057.74, 2059.78, 2055.71, 3525
2016/5/9, 08:05:00.0, 2056.00, 2056.00, 2055.25, 2056.00, 3533, 1510, 2055.81, 2055.75, 2055.63, 1868, 1665, 2057.58, 2059.58, 2055.57, 3533
2016/5/9, 08:10:00.0, 2055.75, 2057.00, 2055.25, 2056.75, 2571, 1001, 2056.19, 2056.33, 2056.13, 1127, 1444, 2057.50, 2059.69, 2055.30, 2571
2016/5/9, 08:15:00.0, 2056.75, 2057.00, 2056.00, 2056.25, 1552, 722, 2056.50, 2056.42, 2056.50, 760, 792, 2057.38, 2059.58, 2055.18, 1552
2016/5/9, 08:20:00.0, 2056.25, 2056.75, 2055.25, 2055.50, 2980, 1292, 2055.94, 2055.83, 2056.00, 1594, 1386, 2057.20, 2059.52, 2054.88, 2980
2016/5/9, 08:25:00.0, 2055.50, 2055.75, 2054.50, 2055.50, 3581, 1559, 2055.31, 2055.25, 2055.13, 1821, 1760, 2057.04, 2059.40, 2054.67, 3581
2016/5/9, 08:30:00.0, 2055.25, 2055.50, 2054.50, 2055.00, 1875, 911, 2055.06, 2055.00, 2055.00, 983, 892, 2056.84, 2059.20, 2054.49, 1875
2016/5/9, 08:35:00.0, 2055.00, 2055.00, 2054.50, 2054.50, 1763, 768, 2054.75, 2054.67, 2054.75, 1171, 592, 2056.62, 2058.85, 2054.39, 1763
2016/5/9, 08:40:00.0, 2054.50, 2055.00, 2054.25, 2054.75, 1600, 656, 2054.63, 2054.67, 2054.63, 691, 909, 2056.44, 2058.62, 2054.26, 1600
2016/5/9, 08:45:00.0, 2054.50, 2055.00, 2054.25, 2055.00, 923, 451, 2054.69, 2054.75, 2054.63, 454, 469, 2056.30, 2058.43, 2054.18, 923
2016/5/9, 08:50:00.0, 2054.75, 2055.00, 2053.25, 2053.50, 4514, 1897, 2054.13, 2053.92, 2054.13, 2825, 1689, 2056.04, 2058.35, 2053.73, 4514
2016/5/9, 08:55:00.0, 2053.25, 2053.75, 2052.75, 2053.25, 4424, 1799, 2053.25, 2053.25, 2053.25, 2134, 2290, 2055.77, 2058.08, 2053.47, 4424
2016/5/9, 09:00:00.0, 2053.25, 2053.50, 2052.00, 2052.50, 4891, 1982, 2052.81, 2052.67, 2052.75, 2690, 2201, 2055.46, 2057.87, 2053.05, 4891
2016/5/9, 09:05:00.0, 2052.25, 2052.50, 2051.25, 2052.00, 4993, 1857, 2052.00, 2051.92, 2051.88, 2895, 2098, 2055.13, 2057.58, 2052.68, 4993
2016/5/9, 09:10:00.0, 2052.00, 2053.00, 2052.00, 2052.75, 2670, 1316, 2052.44, 2052.58, 2052.50, 927, 1743, 2054.90, 2057.33, 2052.47, 2670
2016/5/9, 09:15:00.0, 2052.50, 2052.75, 2051.00, 2051.75, 4152, 1587, 2052.00, 2051.83, 2051.88, 2257, 1895, 2054.60, 2057.19, 2052.02, 4152
2016/5/9, 09:20:00.0, 2052.00, 2052.00, 2050.50, 2050.75, 4332, 1635, 2051.31, 2051.08, 2051.25, 2475, 1857, 2054.24, 2056.90, 2051.58, 4332
2016/5/9, 09:25:00.0, 2050.75, 2050.75, 2049.00, 2050.25, 10698, 3809, 2050.19, 2050.00, 2049.88, 5836, 4862, 2053.86, 2056.65, 2051.07, 10698
2016/5/9, 09:30:00.0, 2050.50, 2054.00, 2049.50, 2053.50, 44562, 15126, 2051.88, 2052.33, 2051.75, 21083, 23479, 2053.82, 2057.35, 2050.30, 44562
2016/5/9, 09:35:00.0, 2053.75, 2055.75, 2053.50, 2054.75, 33239, 11432, 2054.44, 2054.67, 2054.63, 16594, 16645, 2053.91, 2057.59, 2050.24, 33239
2016/5/9, 09:40:00.0, 2055.00, 2058.00, 2054.00, 2057.25, 31222, 11133, 2056.06, 2056.42, 2056.00, 14625, 16597, 2054.23, 2058.44, 2050.02, 31222
2016/5/9, 09:45:00.0, 2057.25, 2058.00, 2055.25, 2055.25, 26980, 9722, 2056.44, 2056.17, 2056.63, 15465, 11515, 2054.33, 2058.73, 2049.92, 26980
2016/5/9, 09:50:00.0, 2055.25, 2056.50, 2054.25, 2055.50, 26444, 9673, 2055.38, 2055.42, 2055.38, 13478, 12966, 2054.44, 2058.91, 2049.97, 26444
2016/5/9, 09:55:00.0, 2055.50, 2057.25, 2054.50, 2057.25, 15930, 6387, 2056.13, 2056.33, 2055.88, 7599, 8331, 2054.71, 2059.35, 2050.06, 15930
2016/5/9, 10:00:00.0, 2057.25, 2058.75, 2055.75, 2056.50, 33490, 12166, 2057.06, 2057.00, 2057.25, 15394, 18096, 2054.88, 2059.73, 2050.02, 33490
2016/5/9, 10:05:00.0, 2056.50, 2058.75, 2056.25, 2057.50, 15558, 6587, 2057.25, 2057.50, 2057.50, 7632, 7926, 2055.13, 2060.06, 2050.20, 15558
2016/5/9, 10:10:00.0, 2057.50, 2058.00, 2055.25, 2055.75, 21003, 8242, 2056.63, 2056.33, 2056.63, 11573, 9430, 2055.19, 2060.24, 2050.13, 21003
2016/5/9, 10:15:00.0, 2055.75, 2057.25, 2055.50, 2055.75, 16670, 6357, 2056.06, 2056.17, 2056.38, 8764, 7906, 2055.24, 2060.19, 2050.29, 16670
2016/5/9, 10:20:00.0, 2055.75, 2057.00, 2053.00, 2053.25, 16665, 6631, 2054.75, 2054.42, 2055.00, 9898, 6767, 2055.05, 2060.40, 2049.70, 16665
2016/5/9, 10:25:00.0, 2053.00, 2053.00, 2051.00, 2051.75, 26633, 8908, 2052.19, 2051.92, 2052.00, 12900, 13733, 2054.74, 2060.06, 2049.41, 26633
2016/5/9, 10:30:00.0, 2052.00, 2052.50, 2051.00, 2052.50, 16963, 6146, 2052.00, 2052.00, 2051.75, 8041, 8922, 2054.52, 2059.65, 2049.40, 16963
2016/5/9, 10:35:00.0, 2052.25, 2053.00, 2050.25, 2051.50, 19536, 7264, 2051.75, 2051.58, 2051.63, 10303, 9233, 2054.24, 2059.47, 2049.00, 19536
2016/5/9, 10:40:00.0, 2051.50, 2053.25, 2051.00, 2052.50, 14942, 5465, 2052.06, 2052.25, 2052.13, 7222, 7720, 2054.07, 2059.29, 2048.85, 14942
2016/5/9, 10:45:00.0, 2052.50, 2053.25, 2051.50, 2053.25, 12272, 4662, 2052.63, 2052.67, 2052.38, 6396, 5876, 2053.99, 2059.08, 2048.90, 12272
2016/5/9, 10:50:00.0, 2053.25, 2054.00, 2052.00, 2053.00, 16177, 6060, 2053.06, 2053.00, 2053.00, 7948, 8229, 2053.90, 2058.93, 2048.87, 16177
2016/5/9, 10:55:00.0, 2053.00, 2053.50, 2051.75, 2052.50, 15123, 5595, 2052.69, 2052.58, 2052.63, 7750, 7373, 2053.76, 2058.68, 2048.84, 15123
2016/5/9, 11:00:00.0, 2052.50, 2055.00, 2051.75, 2053.75, 15082, 5966, 2053.25, 2053.50, 2053.38, 6575, 8507, 2053.76, 2058.92, 2048.60, 15082
2016/5/9, 11:05:00.0, 2053.75, 2054.50, 2052.50, 2052.50, 13570, 5140, 2053.31, 2053.17, 2053.50, 7444, 6126, 2053.64, 2058.74, 2048.55, 13570
2016/5/9, 11:10:00.0, 2052.50, 2053.00, 2048.75, 2048.75, 29682, 10245, 2050.75, 2050.17, 2050.88, 17963, 11719, 2053.18, 2058.72, 2047.64, 29682
2016/5/9, 11:15:00.0, 2049.00, 2049.25, 2048.25, 2049.00, 17324, 6719, 2048.88, 2048.83, 2048.75, 8364, 8960, 2052.78, 2057.99, 2047.57, 17324
2016/5/9, 11:20:00.0, 2049.00, 2050.75, 2048.75, 2050.25, 17831, 6559, 2049.69, 2049.92, 2049.75, 7518, 10313, 2052.54, 2057.68, 2047.40, 17831
2016/5/9, 11:25:00.0, 2050.50, 2051.00, 2049.50, 2050.25, 12744, 4651, 2050.31, 2050.25, 2050.25, 6639, 6105, 2052.32, 2057.28, 2047.36, 12744
2016/5/9, 11:30:00.0, 2050.50, 2050.75, 2049.00, 2050.25, 13366, 4806, 2050.13, 2050.00, 2049.88, 7210, 6156, 2052.12, 2056.98, 2047.26, 13366
2016/5/9, 11:35:00.0, 2050.25, 2051.50, 2049.75, 2051.25, 9994, 3750, 2050.69, 2050.83, 2050.63, 4468, 5526, 2052.04, 2056.81, 2047.27, 9994
2016/5/9, 11:40:00.0, 2051.25, 2052.25, 2050.75, 2052.00, 9831, 3644, 2051.56, 2051.67, 2051.50, 4725, 5106, 2052.04, 2056.67, 2047.41, 9831
2016/5/9, 11:45:00.0, 2052.25, 2053.25, 2051.75, 2052.75, 11224, 4063, 2052.50, 2052.58, 2052.50, 5208, 6016, 2052.10, 2056.61, 2047.60, 11224
2016/5/9, 11:50:00.0, 2053.00, 2053.50, 2052.50, 2052.50, 7752, 2818, 2052.88, 2052.83, 2053.00, 3996, 3756, 2052.14, 2056.42, 2047.86, 7752
2016/5/9, 11:55:00.0, 2052.50, 2053.00, 2052.25, 2052.25, 5808, 2152, 2052.50, 2052.50, 2052.63, 3438, 2370, 2052.15, 2056.17, 2048.13, 5808
2016/5/9, 12:00:00.0, 2052.25, 2053.25, 2051.75, 2052.50, 10352, 3936, 2052.44, 2052.50, 2052.50, 4898, 5454, 2052.19, 2056.14, 2048.23, 10352
2016/5/9, 12:05:00.0, 2052.50, 2053.25, 2050.25, 2050.75, 13213, 4559, 2051.69, 2051.42, 2051.75, 7863, 5350, 2052.05, 2056.28, 2047.81, 13213
2016/5/9, 12:10:00.0, 2050.50, 2052.75, 2050.00, 2052.50, 12938, 4374, 2051.44, 2051.75, 2051.38, 6123, 6815, 2052.09, 2056.52, 2047.66, 12938
2016/5/9, 12:15:00.0, 2052.50, 2052.75, 2051.00, 2052.50, 8218, 2806, 2052.19, 2052.08, 2051.88, 4495, 3723, 2052.13, 2056.51, 2047.75, 8218
2016/5/9, 12:20:00.0, 2052.50, 2054.25, 2052.00, 2053.75, 12361, 4513, 2053.13, 2053.33, 2053.13, 5057, 7304, 2052.28, 2056.73, 2047.84, 12361
2016/5/9, 12:25:00.0, 2054.00, 2054.50, 2053.50, 2054.00, 9458, 3359, 2054.00, 2054.00, 2054.00, 4478, 4980, 2052.45, 2056.68, 2048.22, 9458
2016/5/9, 12:30:00.0, 2054.00, 2054.25, 2053.25, 2053.50, 8033, 2510, 2053.75, 2053.67, 2053.75, 4505, 3528, 2052.55, 2056.58, 2048.52, 8033
2016/5/9, 12:35:00.0, 2053.75, 2053.75, 2052.75, 2052.75, 5238, 1957, 2053.25, 2053.08, 2053.25, 2980, 2258, 2052.57, 2056.42, 2048.71, 5238
2016/5/9, 12:40:00.0, 2052.75, 2053.75, 2052.50, 2052.75, 7733, 2649, 2052.94, 2053.00, 2053.13, 3939, 3794, 2052.58, 2056.33, 2048.84, 7733
2016/5/9, 12:45:00.0, 2053.00, 2054.25, 2052.75, 2052.75, 7581, 2796, 2053.19, 2053.25, 2053.50, 4112, 3469, 2052.60, 2056.31, 2048.89, 7581
2016/5/9, 12:50:00.0, 2052.75, 2052.75, 2051.50, 2052.75, 5728, 2228, 2052.44, 2052.33, 2052.13, 3098, 2630, 2052.61, 2056.24, 2048.99, 5728
2016/5/9, 12:55:00.0, 2052.50, 2054.00, 2052.50, 2053.75, 7823, 2501, 2053.19, 2053.42, 2053.25, 3221, 4602, 2052.72, 2056.32, 2049.13, 7823
2016/5/9, 13:00:00.0, 2053.75, 2054.50, 2053.25, 2054.25, 6366, 2241, 2053.94, 2054.00, 2053.88, 2827, 3539, 2052.87, 2056.39, 2049.35, 6366
2016/5/9, 13:05:00.0, 2054.25, 2055.50, 2053.50, 2055.25, 7889, 3027, 2054.63, 2054.75, 2054.50, 3040, 4849, 2053.10, 2056.71, 2049.48, 7889
2016/5/9, 13:10:00.0, 2055.25, 2056.25, 2055.00, 2055.75, 13684, 4454, 2055.56, 2055.67, 2055.63, 6562, 7122, 2053.35, 2056.88, 2049.81, 13684
2016/5/9, 13:15:00.0, 2055.75, 2055.75, 2054.50, 2054.50, 12764, 3666, 2055.13, 2054.92, 2055.13, 7893, 4871, 2053.46, 2056.92, 2049.99, 12764
2016/5/9, 13:20:00.0, 2054.75, 2055.50, 2054.25, 2054.50, 5713, 2144, 2054.75, 2054.75, 2054.88, 2879, 2834, 2053.56, 2056.96, 2050.16, 5713
2016/5/9, 13:25:00.0, 2054.50, 2055.50, 2054.25, 2055.00, 5895, 2123, 2054.81, 2054.92, 2054.88, 3151, 2744, 2053.69, 2057.03, 2050.35, 5895
2016/5/9, 13:30:00.0, 2054.75, 2056.25, 2054.75, 2055.50, 7033, 2483, 2055.31, 2055.50, 2055.50, 3053, 3980, 2053.87, 2057.21, 2050.52, 7033
2016/5/9, 13:35:00.0, 2055.75, 2056.25, 2054.00, 2054.50, 6084, 2401, 2055.13, 2054.92, 2055.13, 3726, 2358, 2053.93, 2057.44, 2050.41, 6084
2016/5/9, 13:40:00.0, 2054.25, 2056.50, 2054.25, 2056.25, 8745, 3296, 2055.31, 2055.67, 2055.38, 3667, 5078, 2054.15, 2057.82, 2050.48, 8745
2016/5/9, 13:45:00.0, 2056.00, 2056.25, 2054.50, 2055.25, 8083, 3064, 2055.50, 2055.33, 2055.38, 4847, 3236, 2054.25, 2057.95, 2050.56, 8083
2016/5/9, 13:50:00.0, 2055.50, 2056.25, 2054.50, 2054.75, 6422, 2336, 2055.25, 2055.17, 2055.38, 3498, 2924, 2054.30, 2058.02, 2050.58, 6422
2016/5/9, 13:55:00.0, 2054.75, 2054.75, 2053.25, 2053.50, 9359, 3489, 2054.06, 2053.83, 2054.00, 5258, 4101, 2054.22, 2057.91, 2050.54, 9359
2016/5/9, 14:00:00.0, 2053.75, 2054.75, 2053.00, 2053.00, 10828, 3290, 2053.63, 2053.58, 2053.88, 6328, 4500, 2054.11, 2057.82, 2050.40, 10828
2016/5/9, 14:05:00.0, 2053.00, 2053.50, 2051.75, 2052.25, 15033, 4875, 2052.63, 2052.50, 2052.63, 9277, 5756, 2053.93, 2057.66, 2050.20, 15033
2016/5/9, 14:10:00.0, 2052.25, 2054.00, 2052.00, 2053.50, 10067, 3507, 2052.94, 2053.17, 2053.00, 4591, 5476, 2053.89, 2057.70, 2050.08, 10067
2016/5/9, 14:15:00.0, 2053.50, 2053.50, 2052.00, 2053.25, 6593, 2494, 2053.06, 2052.92, 2052.75, 3498, 3095, 2053.83, 2057.60, 2050.06, 6593
2016/5/9, 14:20:00.0, 2053.00, 2054.25, 2052.50, 2054.00, 7901, 2888, 2053.44, 2053.58, 2053.38, 4121, 3780, 2053.85, 2057.63, 2050.06, 7901
2016/5/9, 14:25:00.0, 2054.00, 2055.25, 2053.75, 2054.25, 12577, 4629, 2054.31, 2054.42, 2054.50, 6139, 6438, 2053.88, 2057.63, 2050.14, 12577
2016/5/9, 14:30:00.0, 2054.25, 2055.00, 2054.00, 2054.00, 5533, 2099, 2054.31, 2054.33, 2054.50, 2981, 2552, 2053.89, 2057.49, 2050.30, 5533
2016/5/9, 14:35:00.0, 2054.25, 2055.75, 2054.00, 2055.50, 7756, 2730, 2054.88, 2055.08, 2054.88, 3811, 3945, 2054.05, 2057.68, 2050.42, 7756
2016/5/9, 14:40:00.0, 2055.25, 2055.75, 2054.75, 2055.25, 7532, 2571, 2055.25, 2055.25, 2055.25, 3856, 3676, 2054.16, 2057.65, 2050.67, 7532
2016/5/9, 14:45:00.0, 2055.50, 2056.25, 2055.00, 2056.00, 6264, 2288, 2055.69, 2055.75, 2055.63, 2834, 3430, 2054.34, 2057.76, 2050.91, 6264
2016/5/9, 14:50:00.0, 2056.00, 2058.25, 2055.75, 2057.75, 19627, 6190, 2056.94, 2057.25, 2057.00, 7967, 11660, 2054.66, 2058.30, 2051.02, 19627
2016/5/9, 14:55:00.0, 2058.00, 2058.75, 2057.25, 2058.25, 10690, 3548, 2058.06, 2058.08, 2058.00, 5397, 5293, 2055.00, 2058.62, 2051.39, 10690
2016/5/9, 15:00:00.0, 2058.25, 2058.50, 2057.25, 2057.50, 9073, 3304, 2057.88, 2057.75, 2057.88, 5067, 4006, 2055.24, 2058.78, 2051.71, 9073
2016/5/9, 15:05:00.0, 2057.75, 2058.00, 2056.25, 2057.25, 8874, 3297, 2057.31, 2057.17, 2057.13, 4394, 4480, 2055.43, 2059.01, 2051.86, 8874
2016/5/9, 15:10:00.0, 2057.25, 2057.50, 2056.50, 2057.00, 7625, 2557, 2057.06, 2057.00, 2057.00, 4322, 3303, 2055.58, 2059.03, 2052.14, 7625
2016/5/9, 15:15:00.0, 2057.25, 2057.75, 2056.00, 2056.75, 10101, 3369, 2056.94, 2056.83, 2056.88, 5172, 4929, 2055.69, 2059.19, 2052.20, 10101
2016/5/9, 15:20:00.0, 2056.75, 2057.50, 2056.25, 2057.00, 6220, 2315, 2056.88, 2056.92, 2056.88, 3471, 2749, 2055.82, 2059.24, 2052.39, 6220
2016/5/9, 15:25:00.0, 2057.00, 2057.50, 2056.00, 2056.00, 4232, 1752, 2056.63, 2056.50, 2056.75, 2539, 1693, 2055.84, 2059.25, 2052.42, 4232
2016/5/9, 15:30:00.0, 2056.00, 2056.75, 2054.75, 2055.25, 11535, 4421, 2055.69, 2055.58, 2055.75, 6139, 5396, 2055.78, 2059.31, 2052.25, 11535
2016/5/9, 15:35:00.0, 2055.25, 2056.00, 2055.00, 2055.25, 6890, 2649, 2055.38, 2055.42, 2055.50, 3312, 3578, 2055.73, 2059.13, 2052.33, 6890
2016/5/9, 15:40:00.0, 2055.25, 2056.50, 2054.50, 2054.50, 9403, 3446, 2055.19, 2055.17, 2055.50, 4951, 4452, 2055.61, 2059.12, 2052.10, 9403
2016/5/9, 15:45:00.0, 2054.75, 2055.75, 2054.25, 2055.00, 15522, 5140, 2054.94, 2055.00, 2055.00, 7544, 7978, 2055.55, 2059.05, 2052.06, 15522
2016/5/9, 15:50:00.0, 2055.00, 2055.00, 2052.50, 2052.75, 22605, 6746, 2053.81, 2053.42, 2053.75, 12633, 9972, 2055.29, 2059.00, 2051.58, 22605
2016/5/9, 15:55:00.0, 2052.75, 2054.00, 2052.25, 2053.75, 52661, 11663, 2053.19, 2053.33, 2053.13, 25312, 27349, 2055.14, 2058.87, 2051.41, 52661
2016/5/9, 16:00:00.0, 2053.75, 2055.25, 2053.50, 2054.25, 30538, 6500, 2054.19, 2054.33, 2054.38, 13847, 16691, 2055.06, 2058.81, 2051.30, 30538
2016/5/9, 16:05:00.0, 2054.25, 2055.00, 2054.25, 2054.75, 8239, 1775, 2054.56, 2054.67, 2054.63, 4371, 3868, 2055.03, 2058.57, 2051.48, 8239
2016/5/9, 16:10:00.0, 2054.75, 2055.25, 2054.00, 2054.50, 10380, 2238, 2054.63, 2054.58, 2054.63, 5660, 4720, 2054.98, 2058.45, 2051.50, 10380
2016/5/9, 16:15:00.0, 2054.50, 2054.50, 2054.50, 2054.50, 3, 1, 2054.50, 2054.50, 2054.50, 0, 3, 2054.93, 2058.06, 2051.81, 3
2016/5/9, 16:30:00.0, 2054.00, 2054.25, 2053.50, 2053.50, 2613, 508, 2053.81, 2053.75, 2053.88, 1840, 773, 2054.79, 2057.83, 2051.76, 2613
