Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2016/7/18, 10:05:00, 2157.50, 2158.00, 2156.50, 2157.00, 15263, 5005, 8338, 6925
2016/7/18, 10:10:00, 2156.75, 2158.25, 2156.75, 2157.50, 18256, 6402, 8453, 9803
2016/7/18, 10:15:00, 2157.50, 2159.00, 2157.50, 2159.00, 12519, 4408, 5187, 7332
2016/7/18, 10:20:00, 2159.00, 2159.00, 2158.25, 2158.75, 12900, 4306, 5885, 7015
2016/7/18, 10:25:00, 2158.75, 2159.75, 2158.75, 2159.00, 13389, 4694, 6513, 6876
2016/7/18, 10:30:00, 2159.25, 2161.50, 2159.00, 2160.50, 32416, 9658, 13102, 19314
2016/7/18, 10:35:00, 2160.25, 2161.25, 2159.50, 2161.00, 17913, 5703, 8944, 8969
2016/7/18, 10:40:00, 2161.00, 2161.25, 2160.25, 2160.75, 13286, 4448, 7400, 5886
2016/7/18, 10:45:00, 2160.50, 2161.00, 2159.50, 2160.00, 13641, 4384, 8110, 5531
2016/7/18, 10:50:00, 2160.00, 2161.00, 2159.50, 2160.75, 8263, 2711, 4411, 3852
2016/7/18, 10:55:00, 2160.75, 2161.25, 2160.00, 2160.75, 11255, 3520, 4597, 6658
2016/7/18, 11:00:00, 2161.00, 2161.75, 2160.75, 2161.50, 21354, 5683, 11355, 9999
2016/7/18, 11:05:00, 2161.50, 2162.00, 2161.00, 2161.00, 10360, 3457, 5478, 4882
2016/7/18, 11:10:00, 2161.25, 2161.75, 2160.50, 2160.50, 12718, 4415, 6781, 5937
2016/7/18, 11:15:00, 2160.75, 2161.25, 2160.25, 2161.00, 8913, 3086, 4674, 4239
2016/7/18, 11:20:00, 2161.00, 2161.75, 2160.50, 2160.75, 8168, 3117, 4348, 3820
2016/7/18, 11:25:00, 2160.75, 2161.00, 2159.75, 2160.00, 9392, 3013, 5628, 3764
2016/7/18, 11:30:00, 2160.00, 2160.25, 2159.00, 2159.50, 15234, 4751, 7838, 7396
2016/7/18, 11:35:00, 2159.50, 2160.50, 2159.25, 2160.50, 8756, 2714, 3673, 5083
2016/7/18, 11:40:00, 2160.25, 2161.00, 2160.00, 2161.00, 10830, 3182, 5956, 4874
2016/7/18, 11:45:00, 2161.00, 2161.50, 2160.50, 2161.00, 7219, 2530, 3623, 3596
2016/7/18, 11:50:00, 2161.25, 2161.75, 2160.75, 2160.75, 7412, 2458, 3320, 4092
2016/7/18, 11:55:00, 2160.75, 2161.50, 2160.50, 2160.50, 4764, 1478, 2622, 2142
2016/7/18, 12:00:00, 2160.50, 2160.75, 2159.50, 2160.25, 8085, 2744, 4770, 3315
2016/7/18, 12:05:00, 2160.25, 2160.75, 2159.50, 2160.50, 6477, 2044, 3301, 3176
2016/7/18, 12:10:00, 2160.25, 2160.75, 2160.00, 2160.50, 6298, 2045, 2870, 3428
2016/7/18, 12:15:00, 2160.50, 2160.75, 2158.50, 2158.50, 10328, 2959, 6371, 3957
2016/7/18, 12:20:00, 2158.50, 2159.50, 2158.50, 2159.25, 6058, 1889, 2583, 3475
2016/7/18, 12:25:00, 2159.25, 2159.75, 2159.25, 2159.25, 5777, 1555, 4150, 1627
2016/7/18, 12:30:00, 2159.25, 2159.25, 2158.00, 2158.25, 9214, 2821, 5274, 3940
2016/7/18, 12:35:00, 2158.25, 2158.75, 2157.75, 2158.25, 12037, 3296, 7065, 4972
2016/7/18, 12:40:00, 2158.25, 2158.50, 2157.75, 2158.50, 6284, 1835, 3166, 3118
2016/7/18, 12:45:00, 2158.50, 2158.75, 2158.25, 2158.50, 4195, 1367, 1947, 2248
2016/7/18, 12:50:00, 2158.50, 2159.00, 2157.75, 2158.75, 6264, 2091, 2836, 3428
2016/7/18, 12:55:00, 2159.00, 2159.50, 2158.50, 2159.25, 4756, 1520, 2240, 2516
2016/7/18, 13:00:00, 2159.25, 2160.00, 2159.00, 2159.50, 7573, 2444, 3525, 4048
2016/7/18, 13:05:00, 2159.75, 2160.00, 2159.25, 2159.75, 4221, 1362, 1853, 2368
2016/7/18, 13:10:00, 2159.75, 2160.00, 2157.50, 2157.75, 12248, 3728, 8392, 3856
2016/7/18, 13:15:00, 2157.75, 2158.25, 2157.25, 2158.00, 6218, 1966, 3202, 3016
2016/7/18, 13:20:00, 2158.00, 2158.75, 2157.75, 2158.50, 5434, 1788, 2904, 2530
2016/7/18, 13:25:00, 2158.50, 2159.25, 2158.50, 2159.25, 4056, 1248, 1845, 2211
2016/7/18, 13:30:00, 2159.25, 2160.00, 2158.75, 2159.75, 6881, 2099, 3282, 3599
2016/7/18, 13:35:00, 2159.75, 2160.75, 2159.75, 2160.25, 7456, 2330, 2795, 4661
2016/7/18, 13:40:00, 2160.50, 2160.75, 2160.00, 2160.75, 4012, 1352, 1715, 2297
2016/7/18, 13:45:00, 2160.75, 2161.25, 2160.00, 2160.25, 7742, 2407, 4267, 3475
2016/7/18, 13:50:00, 2160.25, 2160.50, 2159.75, 2159.75, 4767, 1685, 2832, 1935
2016/7/18, 13:55:00, 2160.00, 2160.75, 2159.75, 2160.75, 4752, 1784, 2180, 2572
2016/7/18, 14:00:00, 2160.75, 2160.75, 2160.00, 2160.25, 3497, 1337, 1888, 1609
2016/7/18, 14:05:00, 2160.50, 2160.75, 2160.00, 2160.75, 3732, 1254, 1692, 2040
2016/7/18, 14:10:00, 2160.75, 2161.25, 2160.50, 2160.50, 6909, 2133, 3656, 3253
2016/7/18, 14:15:00, 2160.50, 2160.50, 2159.25, 2159.25, 8256, 2706, 4839, 3417
2016/7/18, 14:20:00, 2159.50, 2160.25, 2159.25, 2160.00, 5072, 1642, 2215, 2857
2016/7/18, 14:25:00, 2160.00, 2161.00, 2160.00, 2161.00, 6010, 2056, 2595, 3415
2016/7/18, 14:30:00, 2160.75, 2161.00, 2160.25, 2160.50, 5863, 1924, 2865, 2998
2016/7/18, 14:35:00, 2160.50, 2161.25, 2160.50, 2160.75, 11100, 3122, 5198, 5902
2016/7/18, 14:40:00, 2161.00, 2161.25, 2160.25, 2160.75, 5734, 1612, 2511, 3223
2016/7/18, 14:45:00, 2160.75, 2161.00, 2160.25, 2160.75, 6944, 2007, 3349, 3595
2016/7/18, 14:50:00, 2160.75, 2161.50, 2160.75, 2161.25, 7978, 2297, 3645, 4333
2016/7/18, 14:55:00, 2161.00, 2162.00, 2160.75, 2162.00, 6387, 2017, 2025, 4362
2016/7/18, 15:00:00, 2161.75, 2162.00, 2160.25, 2160.75, 12173, 3382, 6694, 5479
2016/7/18, 15:05:00, 2160.50, 2161.25, 2160.25, 2160.75, 7285, 2040, 3926, 3359
2016/7/18, 15:10:00, 2160.75, 2161.25, 2160.50, 2161.00, 5600, 1444, 2425, 3175
2016/7/18, 15:15:00, 2161.00, 2162.50, 2161.00, 2162.25, 12914, 3619, 5122, 7792
2016/7/18, 15:20:00, 2162.00, 2162.25, 2161.25, 2161.25, 5213, 1630, 2883, 2330
2016/7/18, 15:25:00, 2161.25, 2161.50, 2160.75, 2161.00, 6235, 1919, 3768, 2467
2016/7/18, 15:30:00, 2161.00, 2161.75, 2161.00, 2161.75, 9867, 2468, 4075, 5792
2016/7/18, 15:35:00, 2161.75, 2162.00, 2161.00, 2161.25, 12516, 3224, 6527, 5989
2016/7/18, 15:40:00, 2161.50, 2161.75, 2161.25, 2161.50, 8367, 2040, 4130, 4237
2016/7/18, 15:45:00, 2161.50, 2162.25, 2161.25, 2161.75, 11794, 3164, 5300, 6494
2016/7/18, 15:50:00, 2161.75, 2161.75, 2160.75, 2161.00, 12411, 3536, 6748, 5663
2016/7/18, 15:55:00, 2161.00, 2161.25, 2160.00, 2160.25, 36129, 6679, 19985, 16144
2016/7/18, 16:00:00, 2160.25, 2160.50, 2159.00, 2159.25, 47937, 6521, 25335, 22602
2016/7/18, 16:05:00, 2159.25, 2159.50, 2158.75, 2159.25, 11859, 2142, 5482, 6377
2016/7/18, 16:10:00, 2159.50, 2160.25, 2158.25, 2159.25, 18106, 3489, 8024, 10082
2016/7/18, 16:15:00, 2159.25, 2159.50, 2159.25, 2159.25, 24, 5, 23, 1
2016/7/18, 16:30:00, 2159.75, 2161.00, 2159.50, 2160.75, 3753, 860, 1340, 2413
2016/7/18, 16:35:00, 2160.75, 2160.75, 2159.75, 2160.00, 2316, 378, 1529, 787
2016/7/18, 16:40:00, 2159.75, 2160.25, 2159.75, 2160.00, 838, 190, 377, 461
2016/7/18, 16:45:00, 2160.00, 2160.50, 2160.00, 2160.25, 428, 117, 168, 260
2016/7/18, 16:50:00, 2160.25, 2160.50, 2159.25, 2159.75, 1378, 316, 1017, 361
2016/7/18, 16:55:00, 2159.50, 2160.25, 2159.50, 2160.25, 1108, 298, 222, 886
2016/7/18, 18:00:00, 2160.00, 2160.75, 2159.75, 2160.50, 1312, 465, 662, 650
2016/7/18, 18:05:00, 2160.50, 2160.75, 2160.25, 2160.25, 219, 92, 184, 35
2016/7/18, 18:10:00, 2160.25, 2160.25, 2159.75, 2159.75, 191, 99, 140, 51
2016/7/18, 18:15:00, 2159.75, 2160.00, 2159.50, 2160.00, 131, 64, 88, 43
2016/7/18, 18:20:00, 2160.00, 2160.50, 2160.00, 2160.25, 331, 148, 87, 244
2016/7/18, 18:25:00, 2160.25, 2160.50, 2160.25, 2160.50, 161, 52, 20, 141
2016/7/18, 18:30:00, 2160.75, 2160.75, 2160.25, 2160.50, 309, 137, 195, 114
2016/7/18, 18:35:00, 2160.25, 2160.50, 2160.25, 2160.25, 42, 19, 18, 24
2016/7/18, 18:40:00, 2160.25, 2160.50, 2160.25, 2160.50, 76, 40, 9, 67
2016/7/18, 18:45:00, 2160.50, 2160.75, 2160.50, 2160.50, 83, 51, 55, 28
2016/7/18, 18:50:00, 2160.75, 2160.75, 2160.50, 2160.75, 34, 11, 1, 33
2016/7/18, 18:55:00, 2160.50, 2160.50, 2160.25, 2160.50, 154, 82, 100, 54
2016/7/18, 19:00:00, 2160.50, 2160.50, 2160.25, 2160.50, 74, 37, 36, 38
2016/7/18, 19:05:00, 2160.25, 2160.50, 2160.25, 2160.25, 151, 62, 111, 40
2016/7/18, 19:10:00, 2160.50, 2160.50, 2160.25, 2160.25, 42, 23, 17, 25
2016/7/18, 19:15:00, 2160.00, 2160.25, 2160.00, 2160.00, 132, 67, 113, 19
2016/7/18, 19:20:00, 2160.00, 2160.00, 2159.75, 2159.75, 52, 35, 37, 15
2016/7/18, 19:25:00, 2159.75, 2160.00, 2159.75, 2160.00, 85, 46, 7, 78
2016/7/18, 19:30:00, 2160.25, 2160.25, 2160.00, 2160.00, 83, 42, 73, 10
2016/7/18, 19:35:00, 2159.75, 2160.00, 2159.75, 2159.75, 21, 14, 13, 8
2016/7/18, 19:40:00, 2159.75, 2160.25, 2159.75, 2160.25, 226, 77, 88, 138
2016/7/18, 19:45:00, 2160.25, 2160.50, 2160.00, 2160.25, 159, 70, 95, 64
2016/7/18, 19:50:00, 2160.00, 2160.25, 2160.00, 2160.25, 101, 61, 69, 32
2016/7/18, 19:55:00, 2160.25, 2160.50, 2160.00, 2160.25, 184, 109, 72, 112
2016/7/18, 20:00:00, 2160.50, 2160.50, 2159.50, 2159.75, 694, 341, 432, 262
2016/7/18, 20:05:00, 2159.50, 2160.25, 2159.50, 2160.25, 211, 140, 49, 162
2016/7/18, 20:10:00, 2160.25, 2160.25, 2159.75, 2159.75, 215, 109, 185, 30
2016/7/18, 20:15:00, 2159.75, 2160.00, 2159.25, 2159.25, 311, 151, 286, 25
2016/7/18, 20:20:00, 2159.25, 2159.75, 2159.25, 2159.50, 389, 169, 125, 264
2016/7/18, 20:25:00, 2159.50, 2160.00, 2159.50, 2160.00, 516, 220, 145, 371
2016/7/18, 20:30:00, 2160.00, 2160.25, 2159.50, 2159.50, 384, 180, 257, 127
2016/7/18, 20:35:00, 2159.50, 2159.75, 2159.25, 2159.25, 139, 84, 115, 24
2016/7/18, 20:40:00, 2159.25, 2159.25, 2158.75, 2158.75, 437, 183, 335, 102
2016/7/18, 20:45:00, 2158.75, 2159.25, 2158.75, 2158.75, 315, 157, 147, 168
2016/7/18, 20:50:00, 2159.00, 2159.25, 2158.75, 2158.75, 329, 124, 212, 117
2016/7/18, 20:55:00, 2158.75, 2159.00, 2158.50, 2158.75, 185, 90, 79, 106
2016/7/18, 21:00:00, 2158.75, 2159.00, 2158.25, 2158.50, 398, 193, 293, 105
2016/7/18, 21:05:00, 2158.50, 2159.00, 2158.50, 2158.50, 170, 104, 76, 94
2016/7/18, 21:10:00, 2158.50, 2158.75, 2158.25, 2158.75, 341, 159, 187, 154
2016/7/18, 21:15:00, 2158.50, 2158.50, 2157.00, 2157.25, 1444, 692, 1084, 360
2016/7/18, 21:20:00, 2157.25, 2158.00, 2157.25, 2157.75, 327, 171, 203, 124
2016/7/18, 21:25:00, 2157.75, 2158.00, 2157.75, 2157.75, 340, 150, 276, 64
2016/7/18, 21:30:00, 2157.50, 2157.75, 2157.25, 2157.50, 956, 333, 411, 545
2016/7/18, 21:35:00, 2157.50, 2157.50, 2156.00, 2156.25, 1420, 624, 1001, 419
2016/7/18, 21:40:00, 2156.00, 2156.50, 2155.75, 2156.25, 1090, 389, 352, 738
2016/7/18, 21:45:00, 2156.25, 2156.50, 2155.75, 2156.25, 404, 245, 207, 197
2016/7/18, 21:50:00, 2156.00, 2156.50, 2156.00, 2156.25, 391, 186, 235, 156
2016/7/18, 21:55:00, 2156.00, 2156.25, 2155.50, 2155.50, 485, 275, 353, 132
2016/7/18, 22:00:00, 2155.50, 2156.25, 2155.25, 2156.25, 797, 451, 348, 449
2016/7/18, 22:05:00, 2156.25, 2156.75, 2156.00, 2156.75, 256, 168, 97, 159
2016/7/18, 22:10:00, 2156.50, 2156.50, 2156.25, 2156.25, 269, 172, 161, 108
2016/7/18, 22:15:00, 2156.25, 2156.50, 2156.00, 2156.25, 291, 175, 144, 147
2016/7/18, 22:20:00, 2156.25, 2156.50, 2156.25, 2156.25, 270, 167, 94, 176
2016/7/18, 22:25:00, 2156.25, 2156.50, 2156.00, 2156.50, 406, 194, 260, 146
2016/7/18, 22:30:00, 2156.25, 2156.50, 2156.00, 2156.25, 177, 119, 83, 94
2016/7/18, 22:35:00, 2156.25, 2157.00, 2156.25, 2157.00, 192, 123, 36, 156
2016/7/18, 22:40:00, 2156.75, 2157.50, 2156.75, 2157.50, 627, 339, 146, 481
2016/7/18, 22:45:00, 2157.25, 2157.50, 2157.00, 2157.50, 225, 144, 88, 137
2016/7/18, 22:50:00, 2157.25, 2157.50, 2156.75, 2157.00, 253, 176, 153, 100
2016/7/18, 22:55:00, 2157.00, 2157.25, 2156.75, 2156.75, 93, 68, 50, 43
2016/7/18, 23:00:00, 2157.00, 2157.25, 2157.00, 2157.00, 161, 99, 73, 88
2016/7/18, 23:05:00, 2157.00, 2157.25, 2156.50, 2156.75, 171, 97, 141, 30
2016/7/18, 23:10:00, 2157.00, 2157.00, 2156.75, 2156.75, 91, 67, 70, 21
2016/7/18, 23:15:00, 2157.00, 2157.00, 2156.50, 2156.50, 109, 81, 47, 62
2016/7/18, 23:20:00, 2156.50, 2157.00, 2156.50, 2156.75, 115, 64, 33, 82
2016/7/18, 23:25:00, 2156.75, 2157.00, 2156.50, 2156.75, 129, 94, 55, 74
2016/7/18, 23:30:00, 2157.00, 2157.50, 2156.50, 2156.50, 568, 237, 335, 233
2016/7/18, 23:35:00, 2156.75, 2157.25, 2156.75, 2157.00, 208, 124, 73, 135
2016/7/18, 23:40:00, 2157.00, 2157.25, 2157.00, 2157.25, 110, 75, 18, 92
2016/7/18, 23:45:00, 2157.50, 2157.50, 2157.00, 2157.00, 214, 116, 145, 69
2016/7/18, 23:50:00, 2157.00, 2157.25, 2157.00, 2157.25, 132, 77, 42, 90
2016/7/18, 23:55:00, 2157.50, 2157.50, 2157.00, 2157.50, 146, 85, 95, 51
2016/7/19, 00:00:00, 2157.50, 2157.50, 2157.00, 2157.00, 88, 45, 19, 69
2016/7/19, 00:05:00, 2157.25, 2157.50, 2157.00, 2157.25, 132, 70, 36, 96
2016/7/19, 00:10:00, 2157.25, 2157.50, 2157.00, 2157.00, 98, 63, 85, 13
2016/7/19, 00:15:00, 2157.25, 2157.25, 2156.75, 2157.00, 184, 83, 142, 42
2016/7/19, 00:20:00, 2157.00, 2157.00, 2156.75, 2157.00, 80, 36, 49, 31
2016/7/19, 00:25:00, 2156.75, 2156.75, 2156.50, 2156.50, 172, 75, 143, 29
2016/7/19, 00:30:00, 2156.50, 2156.75, 2156.50, 2156.75, 150, 102, 143, 7
2016/7/19, 00:35:00, 2156.75, 2156.75, 2156.50, 2156.75, 107, 57, 22, 85
2016/7/19, 00:40:00, 2156.50, 2156.75, 2156.50, 2156.75, 193, 122, 71, 122
2016/7/19, 00:45:00, 2156.50, 2157.75, 2156.50, 2157.50, 734, 464, 321, 413
2016/7/19, 00:50:00, 2157.25, 2158.00, 2157.25, 2157.75, 330, 215, 104, 226
2016/7/19, 00:55:00, 2157.75, 2158.00, 2157.25, 2157.50, 356, 144, 248, 108
2016/7/19, 01:00:00, 2157.75, 2157.75, 2157.25, 2157.50, 476, 236, 252, 224
2016/7/19, 01:05:00, 2157.75, 2158.25, 2157.50, 2157.50, 656, 353, 175, 481
2016/7/19, 01:10:00, 2157.75, 2157.75, 2157.25, 2157.50, 163, 115, 122, 41
2016/7/19, 01:15:00, 2157.50, 2157.75, 2156.50, 2157.25, 791, 511, 413, 378
2016/7/19, 01:20:00, 2157.50, 2157.50, 2156.50, 2157.25, 420, 287, 239, 181
2016/7/19, 01:25:00, 2157.50, 2157.50, 2157.00, 2157.25, 216, 159, 143, 73
2016/7/19, 01:30:00, 2157.25, 2158.25, 2157.25, 2158.00, 772, 452, 363, 409
2016/7/19, 01:35:00, 2158.00, 2158.00, 2157.50, 2157.75, 289, 187, 163, 126
2016/7/19, 01:40:00, 2157.75, 2158.00, 2157.50, 2157.50, 213, 115, 129, 84
2016/7/19, 01:45:00, 2157.75, 2157.75, 2157.25, 2157.50, 202, 128, 88, 114
2016/7/19, 01:50:00, 2157.50, 2157.75, 2157.50, 2157.50, 208, 138, 97, 111
2016/7/19, 01:55:00, 2157.75, 2158.00, 2157.25, 2157.75, 331, 206, 186, 145
2016/7/19, 02:00:00, 2157.75, 2158.00, 2157.25, 2158.00, 941, 510, 252, 689
2016/7/19, 02:05:00, 2158.00, 2158.25, 2157.25, 2157.50, 997, 597, 691, 306
2016/7/19, 02:10:00, 2157.25, 2157.25, 2156.50, 2156.75, 983, 462, 532, 451
2016/7/19, 02:15:00, 2157.00, 2157.00, 2155.75, 2156.25, 910, 427, 596, 314
2016/7/19, 02:20:00, 2156.50, 2156.75, 2156.25, 2156.50, 392, 186, 173, 219
2016/7/19, 02:25:00, 2156.50, 2156.50, 2156.00, 2156.50, 408, 191, 229, 179
2016/7/19, 02:30:00, 2156.25, 2157.25, 2156.25, 2157.00, 408, 216, 110, 298
2016/7/19, 02:35:00, 2157.00, 2157.50, 2156.75, 2157.25, 330, 189, 123, 207
2016/7/19, 02:40:00, 2157.25, 2157.25, 2156.75, 2157.00, 129, 79, 67, 62
2016/7/19, 02:45:00, 2156.75, 2157.25, 2156.00, 2156.50, 1293, 489, 760, 533
2016/7/19, 02:50:00, 2156.25, 2156.50, 2155.75, 2156.25, 930, 430, 404, 526
2016/7/19, 02:55:00, 2156.25, 2157.00, 2155.75, 2156.75, 894, 434, 366, 528
2016/7/19, 03:00:00, 2156.75, 2157.50, 2155.75, 2156.00, 2960, 1384, 1397, 1563
2016/7/19, 03:05:00, 2156.00, 2157.00, 2155.25, 2156.75, 3530, 1384, 1953, 1577
2016/7/19, 03:10:00, 2156.75, 2158.25, 2156.75, 2157.75, 2739, 1209, 1206, 1533
2016/7/19, 03:15:00, 2158.00, 2158.00, 2157.00, 2157.50, 2370, 1033, 1374, 996
2016/7/19, 03:20:00, 2157.50, 2158.00, 2154.50, 2155.00, 5956, 2228, 4054, 1902
2016/7/19, 03:25:00, 2155.00, 2156.00, 2154.50, 2155.25, 3164, 1308, 1712, 1452
2016/7/19, 03:30:00, 2155.25, 2155.50, 2154.25, 2154.50, 3368, 1519, 1902, 1466
2016/7/19, 03:35:00, 2154.50, 2156.00, 2154.00, 2155.75, 3750, 1609, 1879, 1871
2016/7/19, 03:40:00, 2155.75, 2155.75, 2154.00, 2154.25, 2095, 1002, 1167, 928
2016/7/19, 03:45:00, 2154.25, 2154.75, 2153.50, 2154.00, 2952, 1267, 1747, 1205
2016/7/19, 03:50:00, 2154.00, 2154.25, 2153.50, 2153.50, 1031, 488, 684, 347
2016/7/19, 03:55:00, 2153.50, 2154.50, 2153.00, 2153.25, 3071, 1228, 1666, 1405
2016/7/19, 04:00:00, 2153.00, 2153.25, 2151.25, 2152.25, 5514, 2005, 3294, 2220
2016/7/19, 04:05:00, 2152.25, 2153.25, 2152.00, 2153.00, 1777, 800, 630, 1147
2016/7/19, 04:10:00, 2153.00, 2153.75, 2153.00, 2153.25, 1938, 683, 821, 1117
2016/7/19, 04:15:00, 2153.25, 2153.25, 2152.50, 2152.75, 1419, 552, 789, 630
2016/7/19, 04:20:00, 2152.75, 2153.50, 2152.50, 2153.50, 1628, 601, 531, 1097
2016/7/19, 04:25:00, 2153.25, 2154.00, 2153.00, 2153.75, 1304, 643, 532, 772
2016/7/19, 04:30:00, 2153.75, 2154.75, 2153.75, 2154.25, 2021, 814, 974, 1047
2016/7/19, 04:35:00, 2154.25, 2154.50, 2153.75, 2154.00, 864, 401, 519, 345
2016/7/19, 04:40:00, 2154.00, 2154.25, 2153.25, 2153.25, 1194, 549, 780, 414
2016/7/19, 04:45:00, 2153.25, 2153.50, 2152.00, 2153.00, 1960, 890, 950, 1010
2016/7/19, 04:50:00, 2153.00, 2153.50, 2153.00, 2153.00, 800, 407, 470, 330
2016/7/19, 04:55:00, 2153.00, 2154.00, 2152.75, 2153.25, 1120, 535, 387, 733
2016/7/19, 05:00:00, 2153.25, 2154.50, 2152.50, 2154.50, 1801, 918, 951, 850
2016/7/19, 05:05:00, 2154.50, 2154.50, 2153.50, 2154.25, 1025, 568, 549, 476
2016/7/19, 05:10:00, 2154.25, 2154.25, 2152.75, 2153.25, 1888, 838, 1155, 733
2016/7/19, 05:15:00, 2153.50, 2154.25, 2153.25, 2153.75, 1412, 516, 652, 760
2016/7/19, 05:20:00, 2153.75, 2154.50, 2153.75, 2154.50, 801, 397, 389, 412
2016/7/19, 05:25:00, 2154.25, 2154.50, 2153.50, 2154.00, 838, 452, 478, 360
2016/7/19, 05:30:00, 2153.75, 2154.00, 2153.25, 2153.50, 618, 309, 362, 256
2016/7/19, 05:35:00, 2153.50, 2154.50, 2153.25, 2154.25, 865, 383, 333, 532
2016/7/19, 05:40:00, 2154.00, 2154.50, 2153.75, 2153.75, 1036, 502, 580, 456
2016/7/19, 05:45:00, 2153.75, 2154.00, 2153.25, 2153.75, 761, 368, 327, 434
2016/7/19, 05:50:00, 2154.00, 2154.25, 2153.50, 2153.50, 902, 319, 486, 416
2016/7/19, 05:55:00, 2153.75, 2154.00, 2153.25, 2153.25, 666, 339, 412, 254
2016/7/19, 06:00:00, 2153.25, 2153.75, 2152.75, 2153.00, 1160, 560, 625, 535
2016/7/19, 06:05:00, 2153.00, 2153.25, 2152.75, 2152.75, 931, 395, 572, 359
2016/7/19, 06:10:00, 2152.75, 2153.00, 2152.50, 2152.75, 950, 324, 490, 460
2016/7/19, 06:15:00, 2153.00, 2153.00, 2152.50, 2152.50, 1202, 448, 746, 456
2016/7/19, 06:20:00, 2152.50, 2152.75, 2152.50, 2152.75, 310, 122, 271, 39
2016/7/19, 06:25:00, 2152.50, 2153.00, 2152.50, 2152.75, 709, 374, 386, 323
2016/7/19, 06:30:00, 2153.00, 2153.50, 2152.75, 2153.25, 1372, 382, 325, 1047
2016/7/19, 06:35:00, 2153.25, 2153.75, 2153.00, 2153.75, 849, 353, 416, 433
2016/7/19, 06:40:00, 2153.50, 2154.25, 2153.50, 2153.75, 1327, 546, 561, 766
2016/7/19, 06:45:00, 2153.75, 2154.00, 2153.25, 2154.00, 1134, 507, 504, 630
2016/7/19, 06:50:00, 2154.00, 2154.00, 2153.75, 2154.00, 335, 216, 150, 185
2016/7/19, 06:55:00, 2153.75, 2155.50, 2153.75, 2155.25, 4514, 1565, 1646, 2868
2016/7/19, 07:00:00, 2155.50, 2155.50, 2154.50, 2154.75, 1958, 630, 1084, 874
2016/7/19, 07:05:00, 2154.75, 2155.25, 2154.50, 2155.00, 1427, 605, 750, 677
2016/7/19, 07:10:00, 2154.75, 2155.00, 2154.50, 2155.00, 967, 430, 511, 456
2016/7/19, 07:15:00, 2154.75, 2155.00, 2154.25, 2155.00, 940, 451, 370, 570
2016/7/19, 07:20:00, 2154.75, 2155.50, 2154.75, 2155.25, 1745, 628, 828, 917
2016/7/19, 07:25:00, 2155.50, 2155.75, 2155.25, 2155.50, 2156, 656, 887, 1269
2016/7/19, 07:30:00, 2155.75, 2156.00, 2155.25, 2155.50, 3481, 1078, 1863, 1618
2016/7/19, 07:35:00, 2155.50, 2156.25, 2155.25, 2156.25, 5319, 1726, 2634, 2685
2016/7/19, 07:40:00, 2156.00, 2156.50, 2155.50, 2155.50, 3453, 1080, 1877, 1576
2016/7/19, 07:45:00, 2155.50, 2156.50, 2155.25, 2156.50, 2957, 838, 888, 2069
2016/7/19, 07:50:00, 2156.25, 2156.50, 2155.75, 2155.75, 1368, 507, 882, 486
2016/7/19, 07:55:00, 2155.75, 2156.25, 2155.25, 2155.25, 2072, 851, 1208, 864
2016/7/19, 08:00:00, 2155.50, 2156.00, 2155.00, 2156.00, 3607, 1440, 1683, 1924
2016/7/19, 08:05:00, 2155.75, 2156.25, 2155.50, 2155.75, 2194, 788, 1028, 1166
2016/7/19, 08:10:00, 2156.00, 2156.00, 2155.25, 2155.25, 1785, 672, 1221, 564
2016/7/19, 08:15:00, 2155.25, 2155.50, 2155.00, 2155.25, 1394, 548, 763, 631
2016/7/19, 08:20:00, 2155.25, 2155.50, 2154.75, 2155.00, 4365, 1325, 2594, 1771
2016/7/19, 08:25:00, 2155.00, 2155.50, 2154.50, 2155.25, 2004, 802, 756, 1248
2016/7/19, 08:30:00, 2155.25, 2155.75, 2155.00, 2155.25, 2043, 799, 830, 1213
2016/7/19, 08:35:00, 2155.00, 2155.75, 2155.00, 2155.50, 1970, 771, 403, 1567
2016/7/19, 08:40:00, 2155.50, 2157.25, 2155.50, 2156.75, 3797, 1566, 1403, 2394
2016/7/19, 08:45:00, 2156.50, 2156.75, 2156.00, 2156.25, 2078, 827, 1228, 850
2016/7/19, 08:50:00, 2156.00, 2156.50, 2155.50, 2155.50, 4504, 1405, 2777, 1727
2016/7/19, 08:55:00, 2155.50, 2155.75, 2155.00, 2155.00, 5264, 1640, 3061, 2203
2016/7/19, 09:00:00, 2155.25, 2155.25, 2154.25, 2154.25, 9519, 2626, 5544, 3975
2016/7/19, 09:05:00, 2154.25, 2155.00, 2154.00, 2154.75, 4155, 1297, 1798, 2357
2016/7/19, 09:10:00, 2155.00, 2155.00, 2154.50, 2154.50, 1523, 503, 739, 784
2016/7/19, 09:15:00, 2154.75, 2155.75, 2154.50, 2155.75, 3254, 991, 1030, 2224
2016/7/19, 09:20:00, 2155.50, 2155.75, 2155.25, 2155.50, 2270, 861, 1205, 1065
2016/7/19, 09:25:00, 2155.25, 2155.75, 2154.75, 2155.50, 3348, 1171, 1604, 1744
2016/7/19, 09:30:00, 2155.50, 2156.25, 2154.00, 2156.25, 33643, 10423, 17476, 16167
2016/7/19, 09:35:00, 2156.25, 2158.00, 2155.25, 2155.50, 35203, 11000, 17721, 17482
