Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2016/6/21, 09:33:49.43, 2077.75, 2078.50, 2077.50, 2078.50, 1060, 500, 441, 619
2016/6/21, 09:34:21.6, 2078.50, 2078.50, 2077.50, 2077.75, 1241, 500, 803, 438
2016/6/21, 09:34:57.16, 2077.75, 2078.00, 2077.50, 2077.75, 1379, 500, 852, 527
2016/6/21, 09:35:30.45, 2077.75, 2077.75, 2077.25, 2077.25, 1746, 500, 1466, 280
2016/6/21, 09:35:58.2, 2077.25, 2077.50, 2076.50, 2076.50, 1157, 500, 888, 269
2016/6/21, 09:36:17.87, 2076.50, 2077.00, 2076.50, 2077.00, 1212, 500, 643, 569
2016/6/21, 09:36:41.33, 2077.00, 2077.75, 2077.00, 2077.50, 1347, 500, 710, 637
2016/6/21, 09:37:01.131, 2077.50, 2078.00, 2077.50, 2077.50, 1361, 500, 731, 630
2016/6/21, 09:37:29.5, 2077.50, 2078.25, 2077.50, 2078.00, 1278, 500, 628, 650
2016/6/21, 09:38:02.15, 2078.00, 2078.00, 2077.00, 2077.75, 1535, 500, 855, 680
2016/6/21, 09:38:43.15, 2077.75, 2078.00, 2077.50, 2077.50, 1462, 500, 776, 686
2016/6/21, 09:39:03.116, 2077.50, 2077.75, 2076.75, 2076.75, 1427, 500, 936, 491
2016/6/21, 09:39:31.90, 2076.75, 2077.50, 2076.50, 2077.25, 1196, 500, 664, 532
2016/6/21, 09:40:02.5, 2077.25, 2078.25, 2077.25, 2078.25, 1202, 500, 391, 811
2016/6/21, 09:40:38.44, 2078.25, 2078.50, 2078.25, 2078.25, 1241, 500, 630, 611
2016/6/21, 09:40:48.66, 2078.25, 2078.25, 2077.50, 2077.75, 1217, 500, 682, 535
2016/6/21, 09:41:14.7, 2077.75, 2078.00, 2077.00, 2077.00, 1320, 500, 910, 410
2016/6/21, 09:42:03.65, 2077.00, 2077.00, 2076.25, 2076.25, 1348, 500, 1253, 95
2016/6/21, 09:42:10.22, 2076.25, 2077.25, 2076.25, 2077.00, 1244, 500, 442, 802
2016/6/21, 09:42:23.34, 2077.00, 2077.50, 2077.00, 2077.50, 1490, 500, 759, 731
2016/6/21, 09:42:42.2, 2077.50, 2078.00, 2077.25, 2077.75, 1577, 500, 754, 823
2016/6/21, 09:43:18.12, 2077.75, 2078.50, 2077.75, 2078.50, 1264, 500, 526, 738
2016/6/21, 09:43:55.50, 2078.50, 2078.50, 2077.75, 2078.00, 1193, 500, 684, 509
2016/6/21, 09:44:42.5, 2078.00, 2078.75, 2077.75, 2078.75, 1252, 500, 402, 850
2016/6/21, 09:44:57.53, 2078.75, 2079.00, 2078.50, 2078.75, 1089, 500, 561, 528
2016/6/21, 09:45:28.67, 2078.50, 2078.75, 2077.75, 2078.25, 1418, 500, 824, 594
2016/6/21, 09:45:55.16, 2078.25, 2078.50, 2077.75, 2077.75, 1181, 500, 665, 516
2016/6/21, 09:46:33.6, 2077.75, 2078.25, 2077.75, 2078.25, 1587, 500, 820, 767
2016/6/21, 09:46:52.140, 2078.25, 2078.75, 2078.25, 2078.75, 1621, 500, 477, 1144
2016/6/21, 09:47:10.25, 2078.75, 2079.00, 2078.25, 2079.00, 1494, 500, 675, 819
2016/6/21, 09:47:38.41, 2079.00, 2079.00, 2078.25, 2078.50, 1370, 500, 662, 708
2016/6/21, 09:48:07.16, 2078.50, 2078.75, 2078.00, 2078.00, 1106, 500, 681, 425
2016/6/21, 09:48:59.71, 2078.00, 2078.00, 2076.75, 2077.00, 1580, 500, 1357, 223
2016/6/21, 09:49:19.135, 2077.00, 2077.50, 2076.75, 2077.50, 1325, 500, 555, 770
2016/6/21, 09:49:37.36, 2077.50, 2077.75, 2077.25, 2077.25, 1962, 500, 1017, 945
2016/6/21, 09:50:00.70, 2077.25, 2077.50, 2077.00, 2077.25, 1517, 500, 502, 1015
2016/6/21, 09:50:38, 2077.25, 2077.50, 2076.75, 2077.25, 1576, 500, 716, 860
2016/6/21, 09:51:11.51, 2077.25, 2078.00, 2077.00, 2077.50, 1540, 500, 771, 769
2016/6/21, 09:51:40.36, 2077.50, 2077.75, 2077.25, 2077.75, 1716, 500, 750, 966
2016/6/21, 09:52:11.21, 2077.75, 2078.25, 2077.50, 2078.00, 1505, 500, 555, 950
2016/6/21, 09:52:31.2, 2078.00, 2078.00, 2077.25, 2077.75, 1466, 500, 688, 778
2016/6/21, 09:52:55.12, 2077.75, 2078.25, 2077.50, 2078.00, 1382, 500, 813, 569
2016/6/21, 09:53:43.10, 2078.00, 2078.50, 2077.75, 2078.25, 1616, 500, 496, 1120
2016/6/21, 09:54:05.53, 2078.25, 2078.50, 2078.00, 2078.50, 1637, 500, 832, 805
2016/6/21, 09:54:36.90, 2078.50, 2078.75, 2077.50, 2077.50, 1436, 500, 1112, 324
2016/6/21, 09:55:07.41, 2077.50, 2078.25, 2077.50, 2078.00, 1519, 500, 663, 856
2016/6/21, 09:55:41.56, 2078.00, 2078.50, 2077.50, 2077.50, 1198, 500, 750, 448
2016/6/21, 09:56:32.14, 2077.50, 2078.00, 2077.50, 2077.75, 1341, 500, 728, 613
2016/6/21, 09:57:01.52, 2077.75, 2077.75, 2077.25, 2077.25, 1248, 500, 681, 567
2016/6/21, 09:57:22.1, 2077.50, 2077.50, 2076.75, 2076.75, 1398, 500, 985, 413
2016/6/21, 09:57:48.16, 2076.75, 2077.00, 2076.50, 2077.00, 1373, 500, 645, 728
2016/6/21, 09:58:22.19, 2077.00, 2077.50, 2076.75, 2077.25, 1630, 500, 792, 838
2016/6/21, 09:58:45.22, 2077.25, 2078.00, 2077.25, 2077.75, 1457, 500, 564, 893
2016/6/21, 09:59:00.35, 2077.75, 2078.00, 2077.50, 2077.75, 1722, 500, 1013, 709
2016/6/21, 09:59:26.14, 2077.75, 2078.00, 2077.25, 2077.25, 1439, 500, 938, 501
2016/6/21, 10:00:00.53, 2077.25, 2077.75, 2077.00, 2077.75, 1920, 500, 993, 927
2016/6/21, 10:00:15.71, 2077.75, 2077.75, 2077.25, 2077.50, 1367, 500, 785, 582
2016/6/21, 10:01:10.11, 2077.50, 2078.50, 2077.50, 2078.50, 1667, 500, 262, 1405
2016/6/21, 10:01:36.3, 2078.50, 2078.75, 2078.50, 2078.50, 1418, 500, 565, 853
2016/6/21, 10:01:45.126, 2078.50, 2079.00, 2078.25, 2079.00, 1411, 500, 427, 984
2016/6/21, 10:02:10.58, 2079.00, 2079.75, 2079.00, 2079.75, 1623, 500, 588, 1035
2016/6/21, 10:02:15.136, 2079.75, 2080.00, 2079.50, 2079.75, 1511, 500, 619, 892
2016/6/21, 10:02:27.7, 2079.75, 2080.00, 2079.50, 2079.50, 1366, 500, 986, 380
2016/6/21, 10:02:49.14, 2079.50, 2080.00, 2079.50, 2079.75, 1651, 500, 614, 1037
2016/6/21, 10:03:13.15, 2079.75, 2080.25, 2079.50, 2080.25, 1703, 500, 524, 1179
2016/6/21, 10:03:49.3, 2080.25, 2080.75, 2080.00, 2080.50, 2105, 500, 1247, 858
2016/6/21, 10:03:55.12, 2080.50, 2081.00, 2080.50, 2081.00, 1574, 500, 267, 1307
2016/6/21, 10:04:02.213, 2081.00, 2081.25, 2080.75, 2081.00, 1277, 500, 588, 689
2016/6/21, 10:04:17.82, 2081.00, 2081.25, 2080.25, 2080.50, 1214, 500, 764, 450
2016/6/21, 10:04:35.20, 2080.50, 2080.75, 2080.25, 2080.25, 1746, 500, 1350, 396
2016/6/21, 10:04:49.94, 2080.25, 2081.00, 2080.25, 2080.75, 1506, 500, 429, 1077
2016/6/21, 10:05:18.8, 2080.75, 2081.50, 2080.75, 2081.00, 1393, 500, 560, 833
2016/6/21, 10:05:38.7, 2081.00, 2081.25, 2080.75, 2081.00, 1290, 500, 662, 628
2016/6/21, 10:06:14.36, 2081.00, 2081.25, 2080.75, 2080.75, 1424, 500, 554, 870
2016/6/21, 10:06:38.115, 2080.75, 2081.00, 2080.25, 2080.25, 1477, 500, 1009, 468
2016/6/21, 10:07:11, 2080.25, 2080.50, 2080.00, 2080.25, 1130, 500, 613, 517
2016/6/21, 10:07:49.24, 2080.25, 2080.50, 2080.00, 2080.00, 1320, 500, 826, 494
2016/6/21, 10:08:14.2, 2080.00, 2080.50, 2080.00, 2080.00, 1387, 500, 893, 494
2016/6/21, 10:08:49.7, 2080.25, 2080.25, 2079.75, 2080.00, 1589, 500, 761, 828
2016/6/21, 10:09:29.65, 2080.00, 2081.00, 2080.00, 2081.00, 1731, 500, 135, 1596
2016/6/21, 10:09:35.403, 2081.00, 2081.25, 2080.50, 2080.50, 1885, 500, 1071, 814
2016/6/21, 10:09:46.38, 2080.50, 2080.75, 2080.25, 2080.50, 1580, 500, 570, 1010
2016/6/21, 10:10:03.61, 2080.50, 2080.50, 2079.25, 2079.50, 1636, 500, 1434, 202
2016/6/21, 10:10:15.37, 2079.50, 2080.00, 2079.25, 2079.75, 1562, 500, 827, 735
2016/6/21, 10:10:35.32, 2079.75, 2080.50, 2079.50, 2080.25, 1354, 500, 428, 926
2016/6/21, 10:11:06.4, 2080.25, 2080.25, 2079.75, 2080.00, 1235, 500, 710, 525
2016/6/21, 10:11:46.12, 2080.00, 2080.50, 2080.00, 2080.00, 1070, 500, 563, 507
2016/6/21, 10:12:35.3, 2080.00, 2080.25, 2079.50, 2079.75, 1769, 500, 1186, 583
2016/6/21, 10:12:56.293, 2079.75, 2080.25, 2079.50, 2080.25, 1496, 500, 514, 982
2016/6/21, 10:13:28.102, 2080.25, 2080.75, 2080.00, 2080.50, 1684, 500, 401, 1283
2016/6/21, 10:13:31.110, 2080.50, 2081.00, 2080.25, 2081.00, 1406, 500, 697, 709
2016/6/21, 10:14:08.1, 2081.00, 2081.50, 2080.75, 2081.25, 1549, 500, 471, 1078
2016/6/21, 10:14:36.92, 2081.25, 2081.75, 2081.00, 2081.75, 1551, 500, 654, 897
2016/6/21, 10:14:56.3, 2081.50, 2082.25, 2081.50, 2082.00, 1759, 500, 308, 1451
2016/6/21, 10:15:07.12, 2082.00, 2082.25, 2081.50, 2082.00, 1474, 500, 1054, 420
2016/6/21, 10:15:25.1, 2082.00, 2082.00, 2081.50, 2081.50, 1538, 500, 763, 775
2016/6/21, 10:15:47.27, 2081.50, 2082.00, 2081.50, 2082.00, 1305, 500, 597, 708
2016/6/21, 10:16:19.17, 2082.00, 2082.50, 2081.75, 2082.50, 1678, 500, 409, 1269
2016/6/21, 10:16:49.129, 2082.50, 2082.75, 2082.50, 2082.50, 1645, 500, 518, 1127
2016/6/21, 10:17:00.117, 2082.50, 2082.50, 2082.00, 2082.25, 1526, 500, 744, 782
2016/6/21, 10:17:16.38, 2082.25, 2082.50, 2082.00, 2082.00, 1608, 500, 1013, 595
2016/6/21, 10:17:40.9, 2082.00, 2082.00, 2081.50, 2081.50, 1557, 500, 803, 754
2016/6/21, 10:18:25.9, 2081.50, 2082.25, 2081.25, 2082.00, 1279, 500, 634, 645
2016/6/21, 10:18:49.18, 2082.00, 2082.25, 2081.50, 2082.00, 1394, 500, 583, 811
2016/6/21, 10:19:50.10, 2082.00, 2082.50, 2082.00, 2082.00, 1416, 500, 755, 661
2016/6/21, 10:20:15.69, 2082.00, 2082.25, 2081.75, 2081.75, 1410, 500, 1028, 382
2016/6/21, 10:20:35.84, 2081.75, 2082.25, 2081.50, 2081.75, 1367, 500, 824, 543
2016/6/21, 10:20:55.120, 2081.75, 2081.75, 2081.00, 2081.00, 1692, 500, 1039, 653
2016/6/21, 10:21:09.285, 2081.00, 2081.25, 2080.75, 2081.00, 1469, 500, 747, 722
2016/6/21, 10:21:24.42, 2081.00, 2081.25, 2080.50, 2081.00, 1462, 500, 924, 538
2016/6/21, 10:21:39.61, 2081.00, 2081.50, 2081.00, 2081.25, 1611, 500, 576, 1035
2016/6/21, 10:21:55.50, 2081.25, 2081.50, 2081.00, 2081.25, 2399, 500, 1631, 768
2016/6/21, 10:22:23.8, 2081.25, 2081.50, 2080.75, 2080.75, 2284, 500, 1415, 869
2016/6/21, 10:22:40.34, 2080.75, 2081.00, 2080.50, 2080.75, 2008, 500, 1269, 739
2016/6/21, 10:22:54.41, 2080.75, 2080.75, 2080.00, 2080.25, 1962, 500, 1623, 339
2016/6/21, 10:23:05.21, 2080.25, 2081.00, 2080.25, 2080.75, 2052, 500, 846, 1206
2016/6/21, 10:23:17.21, 2080.75, 2081.00, 2080.75, 2080.75, 2250, 500, 1246, 1004
2016/6/21, 10:23:38.48, 2080.75, 2080.75, 2080.00, 2080.25, 2329, 500, 1770, 559
2016/6/21, 10:23:55.10, 2080.25, 2080.75, 2080.00, 2080.75, 1467, 500, 677, 790
2016/6/21, 10:24:14.2, 2080.75, 2081.00, 2080.00, 2080.25, 1394, 500, 829, 565
2016/6/21, 10:24:59.1, 2080.50, 2080.50, 2080.00, 2080.00, 1482, 500, 978, 504
2016/6/21, 10:25:34.25, 2080.00, 2080.25, 2079.75, 2080.25, 1514, 500, 726, 788
2016/6/21, 10:26:00.1, 2080.25, 2080.25, 2080.00, 2080.00, 1523, 500, 975, 548
2016/6/21, 10:26:17.101, 2080.00, 2080.25, 2079.75, 2080.00, 1340, 500, 751, 589
2016/6/21, 10:26:39.39, 2080.00, 2080.50, 2079.75, 2080.25, 1299, 500, 583, 716
2016/6/21, 10:27:13.15, 2080.25, 2080.25, 2079.75, 2080.00, 1173, 500, 792, 381
2016/6/21, 10:27:29.8, 2080.00, 2080.75, 2080.00, 2080.25, 1284, 500, 692, 592
2016/6/21, 10:28:09.1, 2080.25, 2080.50, 2079.75, 2080.50, 1354, 500, 435, 919
2016/6/21, 10:28:39.18, 2080.50, 2080.50, 2079.75, 2079.75, 1361, 500, 1048, 313
2016/6/21, 10:28:58.189, 2079.75, 2080.00, 2079.50, 2079.75, 1666, 500, 792, 874
2016/6/21, 10:29:16.37, 2079.75, 2079.75, 2079.25, 2079.50, 1533, 500, 811, 722
2016/6/21, 10:29:43, 2079.50, 2080.00, 2079.25, 2079.25, 1247, 500, 594, 653
2016/6/21, 10:30:03.1, 2079.25, 2079.50, 2078.50, 2078.50, 1175, 500, 991, 184
2016/6/21, 10:30:09.251, 2078.50, 2079.00, 2078.50, 2078.75, 1603, 500, 745, 858
2016/6/21, 10:30:32.11, 2078.75, 2078.75, 2078.25, 2078.25, 1604, 500, 952, 652
2016/6/21, 10:30:45.85, 2078.25, 2078.75, 2078.00, 2078.50, 1899, 500, 856, 1043
2016/6/21, 10:31:00.20, 2078.50, 2079.00, 2078.25, 2078.25, 1473, 500, 823, 650
2016/6/21, 10:31:36.11, 2078.25, 2078.75, 2078.00, 2078.50, 1668, 500, 663, 1005
2016/6/21, 10:32:06.27, 2078.50, 2078.75, 2078.00, 2078.25, 1372, 500, 760, 612
2016/6/21, 10:32:31.19, 2078.25, 2078.25, 2077.75, 2078.00, 1301, 500, 747, 554
2016/6/21, 10:32:52.3, 2078.00, 2078.25, 2077.50, 2078.00, 1357, 500, 574, 783
2016/6/21, 10:33:24.8, 2078.00, 2078.00, 2077.50, 2078.00, 1849, 500, 1123, 726
2016/6/21, 10:33:58.20, 2078.00, 2078.00, 2077.25, 2077.25, 1439, 500, 783, 656
2016/6/21, 10:34:12.85, 2077.25, 2077.50, 2076.50, 2076.75, 1831, 500, 1621, 210
2016/6/21, 10:34:17.348, 2076.75, 2077.25, 2076.50, 2077.25, 1372, 500, 557, 815
2016/6/21, 10:34:26.42, 2077.25, 2077.50, 2077.00, 2077.25, 1909, 500, 1067, 842
2016/6/21, 10:34:58.49, 2077.25, 2078.00, 2077.25, 2077.75, 1907, 500, 602, 1305
2016/6/21, 10:35:17.30, 2077.75, 2077.75, 2077.25, 2077.50, 1605, 500, 1005, 600
2016/6/21, 10:35:58.3, 2077.50, 2077.75, 2077.25, 2077.75, 1515, 500, 847, 668
2016/6/21, 10:37:06.42, 2077.75, 2078.25, 2077.50, 2078.00, 1377, 500, 514, 863
2016/6/21, 10:37:33, 2078.00, 2078.25, 2077.25, 2077.50, 1707, 500, 1191, 516
2016/6/21, 10:38:00.143, 2077.50, 2078.00, 2077.25, 2077.75, 1600, 500, 609, 991
2016/6/21, 10:38:49.66, 2077.75, 2078.00, 2077.25, 2078.00, 1585, 500, 851, 734
2016/6/21, 10:39:43.4, 2078.00, 2078.25, 2077.75, 2078.00, 1384, 500, 685, 699
2016/6/21, 10:40:29.26, 2078.00, 2078.00, 2077.50, 2077.50, 1486, 500, 744, 742
2016/6/21, 10:41:01.19, 2077.50, 2078.25, 2077.50, 2078.00, 1594, 500, 625, 969
2016/6/21, 10:42:00, 2077.75, 2078.00, 2077.50, 2078.00, 1511, 500, 664, 847
2016/6/21, 10:43:00.12, 2078.00, 2078.25, 2077.75, 2077.75, 1605, 500, 1001, 604
2016/6/21, 10:44:30.3, 2077.75, 2078.25, 2077.50, 2077.75, 1413, 500, 595, 818
2016/6/21, 10:45:01.53, 2077.75, 2078.00, 2077.50, 2078.00, 1600, 500, 563, 1037
2016/6/21, 10:46:03.105, 2078.00, 2078.50, 2077.75, 2078.00, 1562, 500, 942, 620
2016/6/21, 10:46:26.5, 2078.00, 2078.00, 2077.50, 2077.75, 2147, 500, 1176, 971
2016/6/21, 10:46:58.5, 2077.75, 2077.75, 2077.25, 2077.25, 1542, 500, 1032, 510
2016/6/21, 10:48:10.94, 2077.25, 2077.50, 2076.75, 2077.50, 1730, 500, 1030, 700
2016/6/21, 10:48:36.83, 2077.50, 2078.00, 2077.25, 2077.75, 1523, 500, 630, 893
2016/6/21, 10:49:19.30, 2077.75, 2078.00, 2077.50, 2077.75, 1365, 500, 648, 717
2016/6/21, 10:50:26.39, 2077.75, 2078.00, 2077.50, 2077.50, 1487, 500, 975, 512
2016/6/21, 10:52:06.48, 2077.50, 2077.50, 2077.00, 2077.00, 1429, 500, 976, 453
2016/6/21, 10:52:45, 2077.25, 2077.50, 2077.00, 2077.50, 1368, 500, 739, 629
2016/6/21, 10:54:09.41, 2077.50, 2077.75, 2077.00, 2077.50, 1501, 500, 792, 709
2016/6/21, 10:55:41.15, 2077.50, 2078.00, 2077.50, 2078.00, 1419, 500, 562, 857
2016/6/21, 10:56:38.118, 2078.00, 2078.75, 2077.75, 2078.50, 1795, 500, 251, 1544
2016/6/21, 10:56:41.34, 2078.50, 2078.75, 2078.25, 2078.50, 1638, 500, 1036, 602
2016/6/21, 10:57:22.44, 2078.50, 2078.75, 2078.50, 2078.75, 1632, 500, 544, 1088
2016/6/21, 10:57:50.52, 2078.75, 2079.25, 2078.50, 2079.00, 1380, 500, 368, 1012
2016/6/21, 10:58:45.1, 2079.00, 2079.25, 2078.75, 2079.25, 1356, 500, 667, 689
2016/6/21, 10:59:37.1, 2079.00, 2079.25, 2078.75, 2079.00, 2032, 500, 578, 1454
2016/6/21, 11:00:24.17, 2079.00, 2079.25, 2078.75, 2079.00, 1231, 500, 695, 536
2016/6/21, 11:02:16.22, 2079.00, 2079.25, 2078.75, 2078.75, 1439, 500, 780, 659
2016/6/21, 11:03:55.2, 2078.75, 2079.00, 2078.50, 2078.50, 1325, 500, 774, 551
2016/6/21, 11:05:07.58, 2078.50, 2078.75, 2077.75, 2078.25, 1489, 500, 875, 614
2016/6/21, 11:06:10.23, 2078.25, 2079.00, 2078.00, 2078.75, 1946, 500, 772, 1174
2016/6/21, 11:06:44.36, 2078.75, 2079.25, 2078.50, 2078.50, 1511, 500, 772, 739
2016/6/21, 11:07:46.8, 2078.75, 2079.25, 2078.50, 2079.00, 1435, 500, 637, 798
2016/6/21, 11:09:28.7, 2079.00, 2079.00, 2078.50, 2078.50, 1360, 500, 795, 565
2016/6/21, 11:10:08.9, 2078.50, 2078.75, 2078.25, 2078.50, 1541, 500, 808, 733
2016/6/21, 11:11:29.76, 2078.50, 2078.75, 2078.00, 2078.25, 1376, 500, 658, 718
2016/6/21, 11:13:18.4, 2078.25, 2078.50, 2078.00, 2078.25, 1293, 500, 644, 649
2016/6/21, 11:14:51.59, 2078.25, 2079.00, 2078.00, 2078.75, 1590, 500, 738, 852
2016/6/21, 11:15:42.73, 2078.75, 2079.25, 2078.75, 2079.25, 1738, 500, 470, 1268
2016/6/21, 11:15:55.72, 2079.25, 2079.50, 2079.00, 2079.25, 1381, 500, 764, 617
2016/6/21, 11:16:40.46, 2079.25, 2079.50, 2079.00, 2079.25, 1345, 500, 772, 573
2016/6/21, 11:19:07.23, 2079.25, 2079.75, 2079.25, 2079.50, 1605, 500, 781, 824
2016/6/21, 11:20:06.24, 2079.50, 2079.75, 2079.25, 2079.75, 1464, 500, 516, 948
2016/6/21, 11:21:25.18, 2079.75, 2080.00, 2079.50, 2079.75, 1525, 500, 459, 1066
2016/6/21, 11:22:30, 2079.75, 2080.00, 2079.50, 2079.75, 1758, 500, 1075, 683
2016/6/21, 11:24:08.22, 2079.75, 2080.50, 2079.75, 2080.50, 1754, 500, 236, 1518
2016/6/21, 11:24:16.419, 2080.50, 2080.50, 2080.25, 2080.25, 1481, 500, 580, 901
2016/6/21, 11:24:21.87, 2080.25, 2080.75, 2080.00, 2080.50, 1606, 500, 766, 840
2016/6/21, 11:25:13.28, 2080.50, 2081.00, 2080.25, 2080.75, 1422, 500, 772, 650
2016/6/21, 11:26:04, 2080.75, 2081.00, 2080.50, 2080.75, 1282, 500, 758, 524
2016/6/21, 11:27:39.3, 2080.75, 2081.00, 2080.50, 2080.50, 1483, 500, 1090, 393
2016/6/21, 11:29:03.19, 2080.50, 2081.50, 2080.50, 2081.50, 1455, 500, 164, 1291
2016/6/21, 11:30:08.80, 2081.50, 2081.75, 2081.00, 2081.25, 1450, 500, 838, 612
2016/6/21, 11:31:00, 2081.25, 2081.25, 2080.75, 2080.75, 1228, 500, 812, 416
2016/6/21, 11:32:49.61, 2080.75, 2080.75, 2080.25, 2080.25, 1655, 500, 990, 665
2016/6/21, 11:33:18.60, 2080.25, 2080.75, 2080.25, 2080.50, 1476, 500, 745, 731
2016/6/21, 11:34:56.21, 2080.50, 2081.25, 2080.50, 2081.00, 1547, 500, 583, 964
2016/6/21, 11:36:44.59, 2081.00, 2081.50, 2081.00, 2081.25, 1404, 500, 685, 719
2016/6/21, 11:38:04.32, 2081.25, 2081.50, 2081.00, 2081.00, 1728, 500, 1209, 519
2016/6/21, 11:38:45, 2081.00, 2081.25, 2080.75, 2081.00, 1750, 500, 1057, 693
2016/6/21, 11:39:40.89, 2081.00, 2081.00, 2080.50, 2080.50, 1327, 500, 919, 408
2016/6/21, 11:40:52.10, 2080.50, 2080.75, 2080.50, 2080.50, 1435, 500, 747, 688
2016/6/21, 11:42:39.7, 2080.50, 2080.75, 2080.25, 2080.75, 1194, 500, 571, 623
2016/6/21, 11:45:24.22, 2080.75, 2080.75, 2080.25, 2080.50, 1651, 500, 722, 929
2016/6/21, 11:46:40.15, 2080.50, 2080.50, 2079.75, 2080.00, 1915, 500, 1386, 529
2016/6/21, 11:47:06.31, 2080.00, 2080.25, 2079.75, 2080.25, 1661, 500, 764, 897
2016/6/21, 11:47:54.53, 2080.25, 2080.50, 2079.75, 2080.00, 1411, 500, 856, 555
2016/6/21, 11:49:00.9, 2080.00, 2080.00, 2079.50, 2079.75, 1371, 500, 919, 452
2016/6/21, 11:49:47.75, 2079.75, 2080.00, 2079.25, 2079.50, 1450, 500, 1094, 356
2016/6/21, 11:51:10.13, 2079.50, 2079.50, 2079.00, 2079.25, 1305, 500, 576, 729
2016/6/21, 11:52:24.36, 2079.25, 2079.50, 2079.00, 2079.00, 1301, 500, 820, 481
2016/6/21, 11:53:22.15, 2079.00, 2079.50, 2078.75, 2078.75, 1448, 500, 819, 629
2016/6/21, 11:55:08.2, 2078.75, 2079.50, 2078.75, 2079.25, 1596, 500, 609, 987
2016/6/21, 11:56:09.39, 2079.25, 2079.75, 2079.00, 2079.25, 1529, 500, 704, 825
2016/6/21, 11:57:28.53, 2079.25, 2079.50, 2079.00, 2079.25, 1322, 500, 877, 445
2016/6/21, 11:58:40.105, 2079.25, 2079.50, 2078.75, 2079.25, 1716, 500, 629, 1087
2016/6/21, 11:59:40.130, 2079.25, 2079.50, 2078.75, 2079.25, 1509, 500, 903, 606
2016/6/21, 12:00:35.48, 2079.25, 2079.25, 2078.75, 2079.00, 1513, 500, 722, 791
2016/6/21, 12:02:35.55, 2079.00, 2079.50, 2079.00, 2079.00, 1562, 500, 808, 754
2016/6/21, 12:04:28.16, 2079.00, 2079.25, 2078.75, 2079.25, 1518, 500, 365, 1153
2016/6/21, 12:06:07.98, 2079.25, 2080.25, 2079.25, 2080.25, 1403, 500, 322, 1081
2016/6/21, 12:06:42.24, 2080.25, 2080.50, 2079.75, 2079.75, 1448, 500, 1051, 397
2016/6/21, 12:08:09.34, 2079.75, 2080.00, 2079.50, 2080.00, 1576, 500, 574, 1002
2016/6/21, 12:09:13, 2080.00, 2080.50, 2079.50, 2079.50, 1457, 500, 821, 636
2016/6/21, 12:10:32.16, 2079.50, 2079.75, 2079.00, 2079.50, 1496, 500, 928, 568
2016/6/21, 12:11:21.37, 2079.50, 2079.75, 2079.25, 2079.50, 1536, 500, 720, 816
2016/6/21, 12:12:48.44, 2079.50, 2079.50, 2078.50, 2079.00, 1464, 500, 994, 470
2016/6/21, 12:13:38.46, 2079.00, 2079.50, 2078.75, 2079.25, 1631, 500, 828, 803
2016/6/21, 12:15:11.21, 2079.25, 2079.50, 2079.00, 2079.50, 1595, 500, 830, 765
2016/6/21, 12:16:34.45, 2079.50, 2079.75, 2079.25, 2079.75, 1524, 500, 647, 877
2016/6/21, 12:18:02.33, 2079.75, 2080.25, 2079.75, 2079.75, 1328, 500, 520, 808
2016/6/21, 12:19:38.95, 2079.75, 2080.00, 2079.00, 2079.00, 1588, 500, 1061, 527
2016/6/21, 12:20:18.59, 2079.00, 2079.25, 2078.50, 2078.75, 1712, 500, 1187, 525
2016/6/21, 12:20:55.42, 2078.75, 2079.25, 2078.75, 2079.00, 1841, 500, 917, 924
2016/6/21, 12:21:26.37, 2079.00, 2079.50, 2078.50, 2078.75, 1431, 500, 793, 638
2016/6/21, 12:22:40.13, 2078.75, 2079.00, 2078.50, 2079.00, 1593, 500, 693, 900
2016/6/21, 12:24:09.18, 2079.00, 2079.00, 2078.25, 2078.50, 1671, 500, 1148, 523
2016/6/21, 12:24:16.54, 2078.50, 2078.50, 2077.75, 2078.25, 1931, 500, 1266, 665
2016/6/21, 12:24:30.16, 2078.25, 2078.25, 2077.75, 2077.75, 1837, 500, 1221, 616
2016/6/21, 12:25:02.19, 2077.75, 2078.25, 2077.75, 2078.25, 1698, 500, 635, 1063
2016/6/21, 12:25:48.25, 2078.25, 2078.50, 2077.75, 2077.75, 1349, 500, 683, 666
2016/6/21, 12:27:16.80, 2077.75, 2078.50, 2077.50, 2078.25, 1458, 500, 566, 892
2016/6/21, 12:28:26.22, 2078.25, 2078.50, 2078.00, 2078.25, 1312, 500, 857, 455
2016/6/21, 12:30:09.2, 2078.25, 2078.25, 2078.00, 2078.00, 1637, 500, 834, 803
2016/6/21, 12:31:38.64, 2078.00, 2079.00, 2077.75, 2078.50, 1520, 500, 403, 1117
2016/6/21, 12:32:33.2, 2078.50, 2078.75, 2078.25, 2078.50, 1645, 500, 956, 689
2016/6/21, 12:33:58.16, 2078.50, 2078.75, 2077.50, 2077.50, 1404, 500, 1026, 378
2016/6/21, 12:34:59.10, 2077.50, 2077.75, 2077.25, 2077.50, 1392, 500, 709, 683
2016/6/21, 12:35:31.58, 2077.50, 2077.75, 2077.00, 2077.00, 1692, 500, 1268, 424
2016/6/21, 12:36:01.11, 2077.00, 2077.00, 2076.50, 2076.75, 1345, 500, 699, 646
2016/6/21, 12:36:24.14, 2076.75, 2077.25, 2076.50, 2077.00, 1499, 500, 738, 761
